FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1
852855,0.337366437,-0.051620539,-0.312938019,0.600968263,-1.484052975
2398414,0.862171206,0.106863724,-0.750255704,-1.419770445,-0.148390648
258000,1.005408946,-0.092776103,0.513345363,-1.191618037,-0.030368792
2942900,1.484242007,-0.408075899,-0.405682596,-0.096645429,1.161280192
81619,0.763215624,0.228636085,-0.677633021,-0.089655204,-1.172283403
166785,-1.127433799,0.067080655,-0.31180289,0.649459473,-1.32837624
376422,0.824101495,-1.286905802,0.269508778,-0.215209093,1.204318044
806542,-0.568240035,-0.054733792,0.621457307,0.154084453,-0.06089782
888730,-1.218201617,0.598803749,0.639846795,0.949186401,-1.222508328
2130,-2.679122361,-2.141791245,-0.194239465,0.365325602,0.839180457
568137,0.773551586,-0.506781158,-0.913498863,0.58865557,-1.570245489
664770,0.731557936,0.189040101,-0.03592862,0.196046366,-1.67931048
859589,1.311078874,0.275580511,-0.437538107,-0.466691929,-0.460893
936190,0.37710398,-0.119387202,0.170956694,-0.369951917,0.896737499
2986022,0.755333657,-0.451058086,-0.469481262,-0.536090838,-1.330625033
119651,-0.924122197,1.285248725,-0.446098365,0.630831895,-1.395257513
328014,0.666785239,1.373000573,0.429731811,0.035567178,0.436993105
359326,0.598548467,-0.271748531,-0.058336738,0.251087621,0.19019624
567325,-1.856253109,0.467024227,-0.035266467,0.705802823,-1.251613435
798113,0.545100366,0.320384854,-0.023124729,0.638290807,1.236010567
868616,1.473961778,-0.462467457,-0.607493239,-0.186616445,1.144515888
165011,-0.640270285,0.43154032,0.193298361,0.385497598,-1.482422298
174822,-0.667060781,0.751973446,0.177787782,0.425512394,-1.432376404
540139,-0.136415037,-0.329924232,-0.120167157,0.597218898,-1.462500787
628467,1.236398276,0.858954767,-0.031188855,-0.631998322,-0.503543604
760240,-2.814462666,-1.425866398,-0.286904498,-0.324976749,1.512224665
130036,-0.526363737,-0.526507416,1.120830229,-0.04425752,0.482009959
749970,0.62081474,-1.64122495,1.356278114,0.916083857,1.340227893
892771,0.14101819,0.343123227,0.835111279,0.704452465,-1.420507308
938798,1.36624189,-1.493689554,0.407255866,0.700453512,-1.522275903
943827,0.582568353,0.939599943,-0.276626871,-0.313969268,0.892459905
2014409,0.839665773,-0.783216186,-0.55991188,0.090650013,-1.730460797
763551,-2.176561052,-0.086340964,0.408712503,-0.231397375,-0.023252019
791483,0.495219144,0.545420284,-0.381909758,0.316294313,1.113418128
831708,-0.335940039,0.371803236,0.038532065,-0.378613533,0.920751793
5441,0.650698652,-1.515482897,-0.227019964,-0.144882457,-1.133641833
185948,-1.489643454,0.2467198,0.541041469,-0.254225543,0.507281665
802302,0.144587775,0.871407189,-0.070908087,-0.006773071,-0.466185818
848034,-0.401330364,1.098862563,0.197602602,0.615681834,-0.222616814
3595,-1.305182217,-0.657921681,0.385808368,-0.857563926,-0.315737925
19297,-0.592290276,0.380505619,-0.485404122,-0.323324801,0.385636606
187581,0.349094333,-0.057463532,0.301455103,0.4819822,-0.891790237
201760,-0.598961688,0.85255425,-0.3020216,0.376386706,-1.501788805
207644,0.067738843,0.594117986,0.003086701,0.303718361,1.168717552
2385504,1.470587089,0.715028649,0.024839154,-1.590970995,0.952110042
52382,0.384064614,-0.134401097,-0.049740938,0.414881946,0.578998021
97384,0.856706276,-0.839942983,-0.723045244,-0.732979482,0.716479325
130932,-0.082496485,-0.750983209,0.721972642,-0.084811792,0.442486169
137580,0.499567044,-0.975074875,0.435544091,0.438160683,1.174926611
276085,-0.547101961,0.961609222,0.239939592,0.981510814,-0.674322664
314113,-1.481977488,-0.020813477,0.980049572,-0.436844607,-0.147258488
766066,-1.390246072,-0.236099123,0.013552223,-1.07226204,1.112521367
939567,-0.624918341,0.404725458,-0.032382717,0.018342469,1.116339615
161808,0.833044591,0.596886631,-0.199534605,-0.50899367,1.081769611
366681,1.276157264,-0.61325847,-0.567666258,0.415105586,-1.042845824
368367,-1.488406459,0.24439854,0.12722573,-0.207538435,0.815913633
394806,-1.366879692,-0.04664034,-0.388283015,0.142253701,-0.905640233
594665,0.142977224,0.288894494,0.044148729,-0.121245329,-0.206476305
686577,0.223668625,1.154528548,0.20515791,0.4823887,-1.540742751
774588,-0.920935267,0.590688672,-0.044596758,-0.105306634,-1.6074173
996127,0.993025386,-0.406142667,-0.571971346,-0.74274966,0.380258334
162487,0.366446924,0.024034279,-0.347397851,0.100439258,-1.086720674
314600,-0.177813988,0.361961046,-0.275879788,0.040474533,1.100475232
333648,0.984114324,-0.52005694,-0.471012813,0.129858956,-1.108696997
607283,-0.208680647,0.952645716,0.299051133,0.99987771,0.788604188
18977,-0.517050321,-0.598126275,-0.396922008,0.338086545,-1.495216188
55128,-0.346990426,1.160565609,0.313328768,0.867032427,-1.012280959
141838,0.356075928,0.628084821,-0.250267535,0.762128672,-0.800561466
153519,-0.95019841,0.885735262,0.761147016,1.354776725,0.406493582
514563,0.688498742,-1.392213972,-0.681905346,-0.151767073,-1.17554616
626463,0.737526015,-1.234503878,-0.284387196,0.102244038,0.432012447
936946,-1.253192795,0.84154504,2.347332938,0.611480653,-1.301269272
20278,-0.146852838,0.486906149,0.315826807,0.450802463,-0.876951489
81832,-0.081867054,0.182108773,-0.198941526,0.303195186,0.558708286
182360,-0.776402719,-0.176088329,0.812203446,-0.178609265,-1.347341016
5056,-0.773367609,1.105928021,0.058135612,0.883053916,-1.283096097
20403,-0.6878766,1.11818186,0.667706051,0.704064929,0.749301988
75264,0.021124904,-1.512035963,0.200488179,0.137467623,0.543647393
87113,-1.697107913,0.531189207,0.105225075,-0.53238399,1.320730891
129775,0.215450828,1.065432246,0.951818164,-0.163597166,1.012352191
611877,-0.920186011,-0.116620236,7.443085037,-0.706180683,-1.637974444
678339,0.684563499,0.36546798,0.149688394,0.592725314,0.603050731
748222,0.522012384,-0.957199397,-0.00664977,0.271741207,0.511766357
786613,0.927500787,-1.562341887,0.804474503,1.010570279,-0.748482629
921710,0.319399964,-0.673031747,0.114875794,-0.819204203,0.747138899
945269,-2.555475892,-1.250989563,-0.841025514,0.448767827,-0.150786688
186185,-0.219991591,-0.886857582,-0.654990983,-0.537884444,-1.548553083
409968,-0.346312459,0.119532927,-0.547521805,0.069586243,-1.010689361
868174,0.754609716,-0.392698321,-0.615131774,-0.1843154,-1.203515162
1032082,1.007765572,0.49689271,-0.494595944,-1.160678782,-0.679584064
61480,-0.022092626,0.124308502,0.298645163,-0.011835007,1.064568487
82013,-0.599287414,0.673507365,0.377378476,0.894569373,-0.996030517
91650,-0.263667363,-1.774120295,0.917675305,-0.342885327,1.610089708
108826,-0.162932117,0.785772952,0.695159294,0.809688087,0.137233891
158309,0.265924081,0.49472974,-0.19813168,0.746755242,-0.203014553
333464,0.042981519,-0.389562714,0.15562505,0.146258574,0.503327829
848784,-1.255835529,1.251745465,0.864914378,1.197043014,1.556744598
946137,-0.487646222,0.753075841,0.198054024,0.06494041,1.125293615
149044,0.039704766,0.697947057,-0.443614476,-0.554783733,0.275724416
169578,0.600604435,1.673651045,0.05775435,-0.269657226,0.288437673
366164,0.715997779,1.111177333,0.26162141,0.210618224,0.473737619
610880,0.615940134,-0.19959228,-0.347629504,-0.600861582,0.771976303
838300,-0.532707318,0.885815707,0.832989769,1.135185172,-1.214045441
175992,1.294587891,-1.200623557,-0.387937128,0.640510918,-1.241788094
396676,-0.181136358,0.523425293,-0.382503885,0.181816999,-0.980802047
522377,-0.309417188,0.348520226,-0.440042778,-0.622237784,0.264530616
816387,-0.532291993,0.752368384,0.306926399,0.549721588,0.093830225
3185359,1.382963285,-0.47063737,-0.411897098,0.002611572,-1.194749158
3462371,1.083764862,-0.285605422,-0.718353053,-0.730521983,-0.235219927
54982,0.752336787,1.635083337,-0.08819556,0.515635191,-1.602289125
68934,-0.584851902,-0.66988204,-0.846422617,-0.430748974,0.347291555
228714,-1.85825917,-0.898929485,0.743775133,0.516332402,-0.38289741
327765,-2.756167681,-2.123027105,-1.032506447,-0.106956544,-1.471588036
345734,-1.384422667,0.445813049,0.764679444,-0.024527951,1.466818646
768321,0.733792787,-0.007158028,-0.202217953,0.057760888,1.016428013
21744,-0.076588053,-0.105659391,0.008393566,0.0192346,1.091267248
107090,0.069037556,-0.044859452,-0.125291408,0.97075743,-1.333539003
174557,-0.510746367,0.590233729,-0.427328062,0.544774728,-1.452800024
402872,-0.141099115,0.897922715,-0.035206665,1.108586743,-1.266740896
493327,0.38977591,0.758109228,0.310813979,0.25952134,0.52205452
812711,0.160429659,-0.230943954,-0.671592423,-0.682321458,0.793062579
822913,0.492227593,0.825835289,-0.193634196,0.327638755,-1.596262776
934069,-0.693011355,0.640514272,0.242038742,-0.253233644,0.714552676
5882,0.241080884,-0.118010467,0.674516693,0.122837503,1.117701685
6320,-0.022794976,0.339803157,-0.532732374,-0.750079193,1.406545005
12472,-0.240238982,-0.056657929,0.177599696,0.917591572,-0.689654409
35021,-0.227913217,0.595596652,0.115660458,0.945080699,-0.706229396
46814,0.944640117,-0.15241085,-0.530872308,-0.50307809,0.171886296
52900,-0.226741691,0.619651066,0.142224537,1.150308672,-1.23847963
88180,1.334257036,-0.20910151,0.525536749,-0.208113207,0.271868393
317545,0.910218214,-0.915519567,0.152806529,0.647350009,-1.482736
765595,0.945959556,0.309130318,-0.539827459,-1.065168589,0.883819658
766094,-0.148167324,0.655714803,-0.438390953,0.383059164,-1.212963202
780258,0.666789174,-0.188682223,0.086627632,-1.065947781,0.307996322
789514,0.363590515,1.6782311,0.052116359,0.497990611,-1.553231679
816900,-0.08166046,0.863611115,-0.372882699,-0.281870353,0.968229615
829122,0.571348008,0.775875798,-0.029643423,1.059156087,-0.727745032
3226468,0.647725723,0.091667531,-0.178166062,-1.167318322,-1.83387694
181376,0.286131256,1.816126123,-0.397117334,0.26820742,-0.983366928
187907,1.131632936,0.745781885,0.525497821,-0.294890007,-1.557297723
670226,1.038555652,-0.940499469,-0.62059612,-0.085725995,-1.489176578
38302,1.014292991,-1.639215341,-0.068964996,1.639538207,-0.857516497
104714,-0.592697337,-0.342485137,-0.11856416,0.38328484,-1.195467948
159214,-0.174060334,0.274149971,0.121378704,0.403490245,0.009640468
278644,-2.695145997,-2.174557951,-1.252430597,-0.656871906,-1.089678184
340152,0.81105774,-0.10836304,-0.251005647,0.071697101,0.728612993
384675,-0.403243369,0.909783279,0.641756105,1.369650174,-1.158470394
617568,0.100917844,1.489957092,0.005494778,0.532387543,-0.006535585
808214,-0.577719423,0.06364351,-0.261240706,-0.413948253,0.985221561
961427,-1.812117026,-2.146459383,-1.321025171,-0.350875828,-1.063569115
15318,0.463878341,-0.003853118,-0.143609031,-0.318735617,0.291407105
243474,-0.269647528,0.720479816,-0.594629102,-0.203271107,-1.401193614
490952,0.502894942,-1.692319789,-0.020348062,-0.315373124,1.55785825
577531,-1.658289446,1.114697865,0.59739409,1.070825394,-0.553559464
2739175,0.14983517,-0.10115706,0.181111423,-1.477022757,-1.876338487
3085111,-0.004645017,-0.261969038,-0.671900697,-1.250602432,-1.812647093
70534,-0.60175776,-0.769654234,9.542460421,-2.881134047,0.674481707
103484,-0.254530641,0.192247072,-0.026327293,-0.510790773,0.894345759
128143,0.849204097,-0.064264026,0.27662007,-1.531035956,1.055641613
208582,-0.613788665,0.379933366,0.776713689,0.391353254,0.630355211
230478,-0.679984938,0.727355227,-0.140163905,0.627435098,0.701034077
334644,-0.189556571,0.866116937,0.645303619,0.068736928,0.486645554
393345,0.631401387,-1.908802192,-0.022914349,0.188638476,-1.030684106
639621,0.46911923,-0.183511235,-0.317484822,0.347393217,-0.997338294
667169,-0.213294893,0.454186788,0.352885656,0.62988155,-1.415963904
748088,-1.360321133,0.12839509,-0.395379602,0.751840493,0.184910584
755156,0.231831756,-2.079926377,-0.507502114,0.718806152,0.677301812
1426593,0.631401387,-1.908802192,-0.022914349,0.188638476,-1.030684106
1878899,1.131704245,0.041825837,-0.526910449,-1.046790091,-0.028599682
44290,-0.917451282,0.547065678,0.141091345,0.761926135,0.79550178
205180,-0.245908846,1.194643997,0.184753019,0.174443947,-0.062619234
548397,1.203972721,0.08916732,-0.380053024,-0.494937914,-0.740640079
578141,0.090484697,0.813532122,0.109672346,0.457032165,1.18446448
793227,-1.818815175,0.374360763,0.021669096,-0.197245053,0.516800081
950571,-1.77705424,-0.166594133,0.679018855,0.110556925,1.523015668
66429,-0.837064221,0.80352241,0.787998012,0.514509768,-0.812917709
87985,0.338965537,0.223086566,0.158050211,0.305031822,1.136031784
96964,0.066523544,0.173593107,-0.026542739,0.003467121,0.445780774
474482,0.094742399,0.306985892,0.216346683,0.721689387,0.722211412
489303,-0.072195688,-0.040901737,0.056593839,1.351721996,-1.160986759
503460,0.23258465,-0.170565543,-0.788287761,-0.649131807,-1.947993554
567624,-0.272434143,0.502475051,0.205145011,0.247736793,0.5354147
656541,0.769362469,-0.406923327,-0.573457632,-0.531785623,-1.325909543
664817,0.176805156,0.82172397,-0.36144927,0.037350959,-0.162556754
861252,0.938746622,-0.598171098,-0.71781063,-0.482808302,-0.425956263
868306,-0.980849258,-0.494186108,-0.699190306,-0.170401559,0.47186156
128495,0.281005637,-0.40250015,-0.266720446,0.133380529,-1.646957048
142178,-1.293407932,0.434201985,0.607701186,1.015441838,-0.59455327
147635,-0.602955852,0.411902908,-0.257413159,0.376343673,-1.475659957
191947,0.115409107,0.862932783,0.095221827,0.089493957,1.080897887
196248,-1.118194822,1.14859678,-0.415117274,-0.2014111,0.464243741
545074,0.011241695,0.182695755,-0.435899894,-0.868033465,-0.455258646
767016,0.26839186,0.570183706,-0.258805999,-0.413840649,1.498834332
20729,0.68880181,0.580504055,0.128629995,-0.478306811,0.205774746
107466,-0.310195406,0.87863726,0.051622915,0.624602549,-1.397338257
198162,-0.167292133,0.894988552,0.104762538,0.951062817,-1.314835051
206407,0.650607212,-0.994174619,0.234482568,0.956562756,0.760564716
253457,-2.315398547,-0.857574966,0.581144409,0.576115806,-1.242460422
355616,1.222552838,-0.710998882,0.093459734,0.526159599,0.225912756
373592,1.029067275,1.031205211,0.86331957,-1.150461262,-1.822498552
391933,0.523836083,-0.91381221,0.450718137,0.342850238,0.542136114
536275,-0.618737221,0.195921744,0.109693901,0.456321644,-0.225205216
924232,-1.258387397,0.044808023,0.262236554,0.529559745,0.154172902
932665,0.470764158,-0.891252563,0.114785631,-0.5843689,-0.684363245
3144637,-0.073408408,-0.505287823,-0.836662708,-0.746707284,-1.949964428
366407,-0.318710366,0.199859292,-0.224732262,0.108107677,1.098723939
762885,1.413323357,-0.80265328,-0.300355599,-0.209370328,0.23626403
1072350,0.0866228,-1.12849668,-0.733389478,-0.522998707,-1.246652285
2659130,0.912369619,0.189466028,-0.028787804,-1.060783001,-1.818986792
22928,-0.163748193,0.022595855,0.193070859,0.49000992,1.261173902
81561,-0.77234495,0.828910607,-0.380386204,-0.436390128,-0.551358626
141681,0.515040407,-0.968983826,0.119704334,0.283992727,0.23911512
164594,-0.579363811,0.698074466,0.422516504,1.305681444,-1.165825797
220403,0.799238493,0.349061126,-0.574150098,0.164852687,1.012471048
226380,-1.024836991,0.257983745,-0.102158383,0.778548833,1.083273073
790988,-0.167494962,1.698452725,0.242316418,0.685604496,-1.411833102
809999,0.60394637,-1.37126451,0.736452264,0.286235499,1.132965483
290072,-1.317564518,-0.25470895,-0.473714334,-0.711486518,0.615592719
290502,0.931673564,-0.730475661,0.443796256,-1.277239818,-0.341384978
669511,0.273146087,0.007461732,-0.64404521,-1.235007264,0.576453499
884686,-0.944330152,0.587143821,-0.70568006,-0.85539251,-1.925918044
2124046,0.711168364,-0.953966444,-0.460659835,-1.00758802,0.64141072
64509,0.022568627,0.564837991,-0.020893679,-0.171945624,1.59855254
73383,-0.036587049,1.059975423,0.365947908,0.011216361,-0.424355506
178654,-1.669319436,-0.593208624,-0.44444086,0.034579068,0.568896859
186594,-0.5918218,0.544121736,-0.155588873,-0.018821243,0.476396366
338887,-1.706624961,-0.935776523,0.033422627,-0.13510969,-1.539545729
341422,-0.104752964,1.384625974,9.24E-05,0.456563141,0.605068999
341672,0.927302843,0.095062851,0.061600464,0.565575611,-0.342256092
516929,0.799253091,0.396384697,0.082933915,0.053341917,-1.709680512
562304,0.457996405,-1.204893197,-0.079136779,0.640419547,-0.845398837
577235,-0.544308998,0.873860928,0.055255633,-0.179962431,1.346319969
579839,0.579561402,-0.907368918,0.016839569,-0.247396203,0.983521297
745915,-0.577659225,0.01925523,0.429455401,-0.305841247,0.387780918
749571,1.449342431,-1.085416731,-0.253258737,0.723331884,-1.549578544
784814,0.207912514,-0.898775617,-0.653569177,-0.47980572,0.272029371
814387,0.428855853,-0.233041128,-0.129932059,-1.468589027,0.189484421
86927,0.973893232,-0.471497323,-0.654494697,-0.762520467,0.68402073
334740,-0.353351956,0.440929694,-0.310774988,-0.186352804,0.414685262
492331,0.622621891,0.139687044,-0.113349949,0.85611484,0.694225537
571845,-1.820799929,-0.027140043,0.352724295,0.00974882,-0.573042509
583723,-2.746656184,-1.560668404,-0.022271183,0.962417434,-1.100229324
749671,-0.177804728,0.145776106,-0.419283449,-0.447390382,-1.220180159
1824831,1.073468568,0.650839538,0.512606725,-1.790402852,0.942048074
3006966,0.512901967,0.292975051,0.064705633,-0.614564529,-1.919254249
18258,0.154010369,0.140585242,-0.00671541,-0.154887911,0.997232477
112462,-0.183173087,-0.472697044,0.220862618,0.262868732,0.572301497
145128,0.575892167,-0.186773026,0.099470606,0.64298811,0.646000965
208404,-1.164930791,0.280137946,0.04355308,0.536296243,0.115042541
240865,-0.21380705,-0.267400896,-0.248469201,1.046634208,-1.274265547
287860,-0.814617491,-1.454005882,9.701618388,-2.812219403,-1.985236448
320845,0.428164988,-0.857915076,1.658821951,0.186451152,-1.009664936
354733,0.119374641,0.705347332,0.052252473,1.555881189,-1.129298558
489876,0.136201628,-0.186443039,-0.211069276,0.463388954,0.612211375
502371,0.72965385,1.145490396,0.879946848,-0.796932977,-1.672573087
597309,0.693944592,0.89666408,-0.470161796,-0.568853084,0.485757442
617844,-0.632617837,0.739489412,0.044823653,1.10557357,-1.215145913
672910,0.229468202,0.016761504,-0.008555574,1.229720654,-0.663996504
745584,0.560594547,1.60137523,0.774467807,0.087521316,1.36652908
846634,0.954523029,0.074259782,0.335139816,-0.622953954,-0.451149117
5307,0.404368665,-0.148241473,-0.160756138,-1.215633514,-0.924727155
134729,0.790346193,-0.673344795,-0.330538658,-0.445198426,0.853276471
