influencer_id,influencer_name,influencer_main_genre,influencer_active_start
354105,Jimi Hendrix,Pop/Rock,1960
369270,Professor Longhair,Blues,1930
611102,Albert Collins,Blues,1950
617844,Albert King,Blues,1950
625739,Stevie Ray Vaughan,Pop/Rock,1970
942529,Buddy Guy,Blues,1950
112789,Korn,Pop/Rock,1990
46861,Ray Charles,R&B;,1940
66570,Keith Jarrett,Jazz,1960
66915,Bob Dylan,Pop/Rock,1960
67528,Bob Dorough,Vocal,1950
211758,Charlie Parker,Jazz,1930
240865,Jeff Beck,Pop/Rock,1960
267354,Horace Silver,Jazz,1950
642542,Burt Bacharach,Pop/Rock,1950
674662,Manfred Mann,Pop/Rock,1960
743929,Stan Kenton,Jazz,1930
754032,The Beatles,Pop/Rock,1960
809058,Jay & the Americans,Pop/Rock,1960
927627,Mose Allison,Jazz,1950
165011,Dionne Warwick,R&B;,1960
175286,Dolly Parton,Country,1950
237205,Madonna,Pop/Rock,1980
325401,Petula Clark,Pop/Rock,1930
473554,Olivia Newton-John,Pop/Rock,1960
490549,Anne Murray,Country,1960
661524,Donna Summer,R&B;,1970
674150,Helen Reddy,Vocal,1960
686897,Linda Ronstadt,Pop/Rock,1960
936190,Stevie Nicks,Pop/Rock,1960
68780,Kenny Burrell,Jazz,1950
102399,Larry Carlton,Jazz,1970
175196,Carlos Santana,Pop/Rock,1960
184187,Gabor Szabo,Jazz,1960
201760,George Benson,Jazz,1960
248392,Wes Montgomery,Jazz,1940
341137,Roy Buchanan,Blues,1950
354105,Jimi Hendrix,Pop/Rock,1960
7448,The Delfonics,R&B;,1960
127063,Bell Biv DeVoe,R&B;,1980
155563,Take 6,Religious,1980
308871,Little Anthony & the Imperials,R&B;,1950
390477,New Kids on the Block,Pop/Rock,1980
478246,The Tymes,R&B;,1950
509356,Atlantic Starr,R&B;,1970
651156,Guy,R&B;,1980
762731,The Chi-Lites,R&B;,1960
767016,Keith Sweat,R&B;,1980
865016,New Edition,R&B;,1980
117844,"Hank Williams, Jr.",Country,1950
200791,Waylon Jennings,Country,1950
207127,Ricky Van Shelton,Country,1980
320761,Ricky Skaggs,Country,1970
396676,Randy Travis,Country,1970
410219,Merle Haggard,Country,1960
471156,Mickey Gilley,Country,1960
573100,Daryle Singletary,Country,1990
791483,Dwight Yoakam,Country,1970
792370,Clint Black,Country,1980
944084,George Strait,Country,1970
46861,Ray Charles,R&B;,1940
66915,Bob Dylan,Pop/Rock,1960
238495,John Mayall,Blues,1950
489303,The Yardbirds,Pop/Rock,1960
489676,The Pretty Things,Pop/Rock,1960
493122,The Rascals,Pop/Rock,1960
543055,Georgie Fame,Pop/Rock,1950
596922,Yusef Lateef,Jazz,1940
631774,The Byrds,Pop/Rock,1960
751019,The Animals,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960
925181,Them,Pop/Rock,1960
237205,Madonna,Pop/Rock,1980
661524,Donna Summer,R&B;,1970
664849,Gloria Gaynor,R&B;,1970
746666,Sister Sledge,R&B;,1970
178014,U-Roy,Reggae,1960
573978,Marcia Griffiths,Reggae,1960
152023,Everclear,Pop/Rock,1990
184043,Foo Fighters,Pop/Rock,1990
16759,Tadd Dameron,Jazz,1940
39656,Sonny Rollins,Jazz,1940
160198,Gene Ammons,Jazz,1940
172350,Don Byas,Jazz,1930
301955,Lowell Fulson,Blues,1940
770629,Illinois Jacquet,Jazz,1940
5953,Alice Cooper,Pop/Rock,1960
47421,The Blues Brothers,R&B;,1970
84209,Kiss,Pop/Rock,1970
98465,Iron Maiden,Pop/Rock,1970
106298,Cheech & Chong,Comedy/Spoken,1970
139026,Led Zeppelin,Pop/Rock,1960
165663,Twisted Sister,Pop/Rock,1970
193320,Def Leppard,Pop/Rock,1970
246611,Judas Priest,Pop/Rock,1960
260206,Van Halen,Pop/Rock,1970
299471,Scorpions,Pop/Rock,1960
315403,Venom,Pop/Rock,1970
604852,Aerosmith,Pop/Rock,1970
673208,Manowar,Pop/Rock,1980
744548,Spike Jones,Comedy/Spoken,1930
745241,Status Quo,Pop/Rock,1960
771438,Black Sabbath,Pop/Rock,1960
897214,The Rutles,Pop/Rock,1970
925852,Anvil,Pop/Rock,1970
66915,Bob Dylan,Pop/Rock,1960
34899,Soul Coughing,Pop/Rock,1990
51376,The Fall,Pop/Rock,1970
132710,Crime & the City Solution,Pop/Rock,1980
167287,Frank Black,Pop/Rock,1980
187581,Funkadelic,R&B;,1960
219483,Dinosaur Jr.,Pop/Rock,1980
290812,Joy Division,Pop/Rock,1970
364399,Public Image Ltd.,Pop/Rock,1970
531986,David Bowie,Pop/Rock,1960
617196,Brian Eno,Pop/Rock,1970
809357,Jan Hammer,Jazz,1960
838272,Pere Ubu,Pop/Rock,1970
842802,Peter Gabriel,Pop/Rock,1970
895136,Pixies,Pop/Rock,1980
990384,Thee Oh Sees,Pop/Rock,2000
71970,The J.B.'s,R&B;,1960
90389,Idris Muhammad,Jazz,1960
673114,Marcus Miller,Jazz,1970
781172,Jimmy Smith,Jazz,1950
2411,Tangerine Dream,Electronic,1960
81017,Kitaro,New Age,1970
138699,Frank Zappa,Pop/Rock,1950
147638,Edgar Froese,Electronic,1960
186927,Harold Budd,Avant-Garde,1960
300245,Rick Wakeman,Pop/Rock,1960
617196,Brian Eno,Pop/Rock,1970
675495,Mannheim Steamroller,New Age,1970
826364,Liz Story,New Age,1980
840000,Vangelis,Electronic,1960
667794,Gordon Lightfoot,Folk,1950
934721,Tom Paxton,Folk,1960
14651,Patsy Cline,Country,1950
70715,Bobby Darin,Pop/Rock,1950
136640,Tammy Wynette,Country,1960
144847,Eagles,Pop/Rock,1970
180228,Elvis Presley,Pop/Rock,1950
234325,Loretta Lynn,Country,1960
629609,David Allan Coe,Country,1960
664378,Glen Campbell,Country,1950
686897,Linda Ronstadt,Pop/Rock,1960
765722,The Collins Kids,Pop/Rock,1950
804289,Lynn Anderson,Country,1960
814606,Wanda Jackson,Pop/Rock,1950
868456,Melba Montgomery,Country,1960
934069,Brenda Lee,Country,1950
944310,George Jones,Country,1950
31685,Paul Simon,Pop/Rock,1950
66915,Bob Dylan,Pop/Rock,1960
96613,Bonnie Raitt,Pop/Rock,1960
117490,Chris Smither,Pop/Rock,1970
130689,Jackson Browne,Pop/Rock,1960
133969,Joan Armatrading,Pop/Rock,1970
137474,Laura Nyro,Pop/Rock,1960
147635,Carly Simon,Pop/Rock,1970
159214,Dusty Springfield,Pop/Rock,1950
166785,Dan Fogelberg,Pop/Rock,1960
174557,Carole King,Pop/Rock,1950
182900,Fleetwood Mac,Pop/Rock,1960
184091,Don Henley,Pop/Rock,1970
204386,James Taylor,Pop/Rock,1960
248798,Judee Sill,Pop/Rock,1970
270491,Joni Mitchell,Pop/Rock,1960
285272,Rosanne Cash,Country,1970
294923,Judy Collins,Folk,1950
307461,Van Morrison,Pop/Rock,1950
359016,Richard Thompson,Pop/Rock,1960
359966,Rickie Lee Jones,Pop/Rock,1970
688400,Willis Alan Ramsey,Pop/Rock,1970
791120,The Roches,Folk,1970
812046,John Hiatt,Pop/Rock,1970
816387,Leon Russell,Pop/Rock,1950
855405,Kate & Anna McGarrigle,Folk,1970
936190,Stevie Nicks,Pop/Rock,1960
962339,Dave Mason,Pop/Rock,1960
31067,Solomon Burke,R&B;,1950
59655,The Mar-Keys,R&B;,1960
128099,James Brown,R&B;,1950
316834,Marvin Gaye,R&B;,1950
414251,Otis Redding,R&B;,1960
477377,The Memphis Horns,R&B;,1960
677781,Wilson Pickett,R&B;,1950
766893,The Isley Brothers,R&B;,1950
772976,Booker T. Jones,R&B;,1960
814898,Lee Dorsey,R&B;,1960
15694,Teenage Fanclub,Pop/Rock,1980
29791,Paul Weller,Pop/Rock,1970
29884,Paul McCartney,Pop/Rock,1950
31556,Supergrass,Pop/Rock,1990
36521,Smashing Pumpkins,Pop/Rock,1980
51992,Big Star,Pop/Rock,1970
66915,Bob Dylan,Pop/Rock,1960
79044,The Lightning Seeds,Pop/Rock,1980
112185,James,Pop/Rock,1980
130173,Crowded House,Pop/Rock,1980
145128,Echo & the Bunnymen,Pop/Rock,1970
212131,Ride,Pop/Rock,1980
219203,U2,Pop/Rock,1970
240665,Jeff Buckley,Pop/Rock,1990
325459,R.E.M.,Pop/Rock,1980
326249,Radiohead,Pop/Rock,1990
357406,Nirvana,Pop/Rock,1980
379125,Neil Young,Pop/Rock,1960
393345,Oasis,Pop/Rock,1990
564333,The Stone Roses,Pop/Rock,1980
575522,The Verve,Pop/Rock,1990
631774,The Byrds,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960
755156,Sonic Youth,Pop/Rock,1980
793425,Feeder,Pop/Rock,1990
815537,Del Amitri,Pop/Rock,1980
895136,Pixies,Pop/Rock,1980
899530,The Smiths,Pop/Rock,1980
954964,Manic Street Preachers,Pop/Rock,1990
532957,Cab Calloway,Jazz,1930
608701,Muddy Waters,Blues,1940
797881,Ella Mae Morse,Vocal,1940
10412,Spin Doctors,Pop/Rock,1980
21744,Stephen Stills,Pop/Rock,1960
31685,Paul Simon,Pop/Rock,1950
66915,Bob Dylan,Pop/Rock,1960
103484,Indigo Girls,Pop/Rock,1980
130689,Jackson Browne,Pop/Rock,1960
209142,George Harrison,Pop/Rock,1950
379125,Neil Young,Pop/Rock,1960
600069,James Taylor,Pop/Rock,1980
631774,The Byrds,Pop/Rock,1960
740833,Grant Lee Buffalo,Pop/Rock,1990
774588,Kris Kristofferson,Country,1960
848034,Jim Croce,Pop/Rock,1960
894465,The Rolling Stones,Pop/Rock,1960
987491,Gram Parsons,Pop/Rock,1960
31274,Alan Parsons,Pop/Rock,1970
199995,Genesis,Pop/Rock,1960
253861,Jon Anderson,Pop/Rock,1960
300245,Rick Wakeman,Pop/Rock,1960
404434,The Moody Blues,Pop/Rock,1960
685647,Yes,Pop/Rock,1960
798992,"Emerson, Lake & Palmer",Pop/Rock,1970
140176,Eddie Fisher,Vocal,1940
61480,The Guess Who,Pop/Rock,1960
131581,"Crosby, Stills & Nash",Pop/Rock,1960
162233,Fairport Convention,Pop/Rock,1960
379125,Neil Young,Pop/Rock,1960
631774,The Byrds,Pop/Rock,1960
781094,The Clancy Brothers,International,1950
855405,Kate & Anna McGarrigle,Folk,1970
111794,Chico O'Farrill,Jazz,1940
161173,Bebo Vald脙漏s,Latin,1950
162677,Dizzy Gillespie,Jazz,1930
175553,John Coltrane,Jazz,1940
211758,Charlie Parker,Jazz,1930
227776,Lee Konitz,Jazz,1940
398615,Oliver Nelson,Jazz,1950
607283,Tito Puente,Latin,1940
32071,Shirley Caesar,Religious,1950
98189,Kitty Wells,Country,1940
112017,Jo Stafford,Vocal,1930
193160,The Maddox Brothers & Rose,Country,1930
380704,Red Foley,Country,1940
409954,Ray Price,Country,1940
549797,Hank Williams,Country,1930
747506,Patti Page,Vocal,1940
796741,Eddy Arnold,Country,1940
814606,Wanda Jackson,Pop/Rock,1950
848784,Roy Acuff,Country,1930
857203,Kay Starr,Vocal,1930
5882,T. Rex,Pop/Rock,1960
44764,Blondie,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
97182,Christy Moore,International,1960
307461,Van Morrison,Pop/Rock,1950
936946,Tommy Makem,International,1950
3595,Andrew Lloyd Webber,Stage & Screen,1960
5953,Alice Cooper,Pop/Rock,1960
31274,Alan Parsons,Pop/Rock,1970
76057,King Crimson,Pop/Rock,1960
79960,Boston,Pop/Rock,1970
81017,Kitaro,New Age,1970
84209,Kiss,Pop/Rock,1970
139026,Led Zeppelin,Pop/Rock,1960
150048,Enigma,Electronic,1990
199995,Genesis,Pop/Rock,1960
203008,Rush,Pop/Rock,1960
246611,Judas Priest,Pop/Rock,1960
303626,Kansas,Pop/Rock,1970
346336,Pink Floyd,Pop/Rock,1960
424244,Ozzy Osbourne,Pop/Rock,1960
446509,Metallica,Pop/Rock,1980
675495,Mannheim Steamroller,New Age,1970
685647,Yes,Pop/Rock,1960
798992,"Emerson, Lake & Palmer",Pop/Rock,1970
825924,Marillion,Pop/Rock,1970
887619,Renaissance,Pop/Rock,1960
78741,The Connells,Pop/Rock,1980
128440,Duran Duran,Pop/Rock,1970
128495,Counting Crows,Pop/Rock,1990
170369,Lynyrd Skynyrd,Pop/Rock,1960
182900,Fleetwood Mac,Pop/Rock,1960
325459,R.E.M.,Pop/Rock,1980
745964,The Allman Brothers Band,Pop/Rock,1960
758453,Blues Traveler,Pop/Rock,1980
891264,The Outlaws,Pop/Rock,1960
923033,Styx,Pop/Rock,1970
16281,Tracy Chapman,Pop/Rock,1980
58549,Elvis Costello,Pop/Rock,1970
133969,Joan Armatrading,Pop/Rock,1970
165011,Dionne Warwick,R&B;,1960
279337,Sade,R&B;,1980
112462,Cream,Pop/Rock,1960
7689,TLC,R&B;,1990
49774,Blackstreet,R&B;,1990
61044,Bobby Brown,R&B;,1980
96379,Boyz II Men,R&B;,1980
127063,Bell Biv DeVoe,R&B;,1980
134600,D'Angelo,R&B;,1990
319347,R. Kelly,R&B;,1990
467203,Michael Jackson,R&B;,1960
767016,Keith Sweat,R&B;,1980
866491,Maxwell,R&B;,1990
69986,Kenny Rogers,Country,1950
72205,Billy Joe Shaver,Country,1960
81561,Keith Whitley,Country,1970
117844,"Hank Williams, Jr.",Country,1950
144847,Eagles,Pop/Rock,1970
159699,Emmylou Harris,Country,1960
170369,Lynyrd Skynyrd,Pop/Rock,1960
184091,Don Henley,Pop/Rock,1970
200791,Waylon Jennings,Country,1950
294085,Rodney Crowell,Country,1970
334740,Ronnie Milsap,Country,1960
396676,Randy Travis,Country,1970
410219,Merle Haggard,Country,1960
629609,David Allan Coe,Country,1960
637150,David Frizzell,Country,1970
664378,Glen Campbell,Country,1950
745964,The Allman Brothers Band,Pop/Rock,1960
806247,Charlie Daniels,Country,1950
816890,Johnny Cash,Country,1950
944084,George Strait,Country,1970
14073,Tab Hunter,Pop/Rock,1950
484145,The Partridge Family,Pop/Rock,1960
16438,Television Personalities,Pop/Rock,1970
19297,America,Pop/Rock,1970
41874,The Beach Boys,Pop/Rock,1960
51992,Big Star,Pop/Rock,1970
64303,Badfinger,Pop/Rock,1960
73421,The Clean,Pop/Rock,1970
100160,The Kinks,Pop/Rock,1960
131581,"Crosby, Stills & Nash",Pop/Rock,1960
154530,Beat Happening,Pop/Rock,1980
180263,Flamin' Groovies,Pop/Rock,1960
219483,Dinosaur Jr.,Pop/Rock,1980
290812,Joy Division,Pop/Rock,1970
314600,Love,Pop/Rock,1960
325459,R.E.M.,Pop/Rock,1980
343930,The Jesus and Mary Chain,Pop/Rock,1980
379125,Neil Young,Pop/Rock,1960
475932,The Only Ones,Pop/Rock,1970
478426,Orange Juice,Pop/Rock,1970
485191,The Pastels,Pop/Rock,1980
501692,1910 Fruitgum Company,Pop/Rock,1960
569914,Moby Grape,Pop/Rock,1960
590441,Young Marble Giants,Pop/Rock,1980
631774,The Byrds,Pop/Rock,1960
684240,Wreckless Eric,Pop/Rock,1970
754032,The Beatles,Pop/Rock,1960
755156,Sonic Youth,Pop/Rock,1980
764181,The Church,Pop/Rock,1980
790732,Squeeze,Pop/Rock,1970
866786,New York Dolls,Pop/Rock,1970
939567,Buffalo Springfield,Pop/Rock,1960
78044,Bill Withers,R&B;,1960
238115,Sam Cooke,R&B;,1950
316834,Marvin Gaye,R&B;,1950
622805,Stevie Wonder,R&B;,1960
5441,Pantera,Pop/Rock,1980
9441,Static-X,Pop/Rock,1990
75264,Bad Brains,Pop/Rock,1970
105422,Corrosion of Conformity,Pop/Rock,1980
134729,Faith No More,Pop/Rock,1980
165663,Twisted Sister,Pop/Rock,1970
357406,Nirvana,Pop/Rock,1980
420133,Ministry,Pop/Rock,1980
446509,Metallica,Pop/Rock,1980
490952,Anthrax,Pop/Rock,1980
673208,Manowar,Pop/Rock,1980
820115,White Zombie,Pop/Rock,1980
825087,Living Colour,Pop/Rock,1980
863790,Rage Against the Machine,Pop/Rock,1990
279337,Sade,R&B;,1980
290072,Roberta Flack,R&B;,1960
411761,Nina Simone,Vocal,1950
572579,Anita Baker,R&B;,1970
802302,Chaka Khan,R&B;,1960
43714,Bee Gees,Pop/Rock,1960
38466,Andy Williams,Vocal,1940
31685,Paul Simon,Pop/Rock,1950
44703,Sweet Honey in the Rock,Religious,1970
66915,Bob Dylan,Pop/Rock,1960
96613,Bonnie Raitt,Pop/Rock,1960
130689,Jackson Browne,Pop/Rock,1960
133969,Joan Armatrading,Pop/Rock,1970
153590,Graham Nash,Pop/Rock,1960
166785,Dan Fogelberg,Pop/Rock,1960
179205,Don McLean,Pop/Rock,1960
204386,James Taylor,Pop/Rock,1960
232564,John Lennon,Pop/Rock,1950
270491,Joni Mitchell,Pop/Rock,1960
295545,Richie Havens,Folk,1960
359966,Rickie Lee Jones,Pop/Rock,1970
379125,Neil Young,Pop/Rock,1960
626268,Buffy Sainte-Marie,Folk,1950
696015,Phoebe Snow,Pop/Rock,1970
888730,Odetta,Folk,1940
29067,The Action,Pop/Rock,1960
100160,The Kinks,Pop/Rock,1960
314600,Love,Pop/Rock,1960
346336,Pink Floyd,Pop/Rock,1960
418740,Sex Pistols,Pop/Rock,1970
423267,Small Faces,Pop/Rock,1960
483587,The Move,Pop/Rock,1960
490004,Ramones,Pop/Rock,1970
582313,The Zombies,Pop/Rock,1960
799053,Donovan,Pop/Rock,1960
840402,The Velvet Underground,Pop/Rock,1960
47033,The Blue Nile,Pop/Rock,1980
129761,Jimmy Webb,Pop/Rock,1960
301619,Portishead,Pop/Rock,1990
334193,New Order,Pop/Rock,1980
378288,Massive Attack,Electronic,1980
642542,Burt Bacharach,Pop/Rock,1950
798662,Ennio Morricone,Stage & Screen,1950
131841,James Cotton,Blues,1950
608701,Muddy Waters,Blues,1940
172350,Don Byas,Jazz,1930
793227,Ben Webster,Jazz,1930
93322,King Tubby,Reggae,1960
138063,Barrington Levy,Reggae,1970
160848,Gregory Isaacs,Reggae,1970
328014,Peter Tosh,Reggae,1960
641994,Burning Spear,Reggae,1970
751592,Sly & Robbie,Reggae,1970
785380,"Lee ""Scratch"" Perry",Reggae,1960
790988,Toots & the Maytals,Reggae,1960
836312,Junior Murvin,Reggae,1960
12654,Spinal Tap,Comedy/Spoken,1980
61938,Blue 脙鈥搚ster Cult,Pop/Rock,1960
98465,Iron Maiden,Pop/Rock,1970
106298,Cheech & Chong,Comedy/Spoken,1970
138699,Frank Zappa,Pop/Rock,1950
199995,Genesis,Pop/Rock,1960
203008,Rush,Pop/Rock,1960
246611,Judas Priest,Pop/Rock,1960
263937,Dio,Pop/Rock,1980
540883,Guns N' Roses,Pop/Rock,1980
574772,AC/DC,Pop/Rock,1970
771438,Black Sabbath,Pop/Rock,1960
817754,Ween,Pop/Rock,1980
845775,Ronnie James Dio,Pop/Rock,1970
864209,Neil Diamond,Pop/Rock,1950
13387,Shawn Colvin,Pop/Rock,1970
41874,The Beach Boys,Pop/Rock,1960
70027,The Innocence Mission,Pop/Rock,1980
104455,The La's,Pop/Rock,1980
120953,Cowboy Junkies,Pop/Rock,1980
501081,"10,000 Maniacs",Pop/Rock,1980
564726,The Sundays,Pop/Rock,1980
784814,The Cranberries,Pop/Rock,1990
936425,Todd Rundgren,Pop/Rock,1960
40225,Gladys Knight,R&B;,1950
361393,Prince,R&B;,1970
418955,The Shangri-Las,Pop/Rock,1960
491220,The Ronettes,Pop/Rock,1950
575012,Darlene Love,R&B;,1950
597309,Tina Turner,R&B;,1950
801573,Doris Troy,R&B;,1960
806877,Ruth Brown,R&B;,1940
830375,Lorraine Ellison,R&B;,1960
927555,Aretha Franklin,R&B;,1950
33161,Sly & the Family Stone,R&B;,1960
78044,Bill Withers,R&B;,1960
128099,James Brown,R&B;,1950
238115,Sam Cooke,R&B;,1950
316834,Marvin Gaye,R&B;,1950
361393,Prince,R&B;,1970
414251,Otis Redding,R&B;,1960
467203,Michael Jackson,R&B;,1960
590285,Billy Preston,R&B;,1950
607448,Al Green,R&B;,1960
622805,Stevie Wonder,R&B;,1960
677781,Wilson Pickett,R&B;,1950
754032,The Beatles,Pop/Rock,1960
766094,Commodores,R&B;,1960
821571,Smokey Robinson,R&B;,1950
944349,Cameo,R&B;,1970
857203,Kay Starr,Vocal,1930
79016,Billie Holiday,Vocal,1930
162930,Eartha Kitt,Vocal,1940
164093,Tammi Terrell,R&B;,1960
165011,Dionne Warwick,R&B;,1960
185948,Carmen McRae,Vocal,1940
260038,Dinah Washington,Vocal,1940
368367,Nancy Wilson,Vocal,1950
378624,Quincy Jones,Jazz,1950
29867,Shirley Bassey,Vocal,1950
171728,Ethel Merman,Vocal,1930
273531,Liza Minnelli,Vocal,1940
314113,Julie Andrews,Stage & Screen,1940
325401,Petula Clark,Pop/Rock,1930
81796,Kenny Clarke,Jazz,1930
119629,Joe Lovano,Jazz,1970
290464,Roy Haynes,Jazz,1940
396372,Max Roach,Jazz,1940
490416,Thelonious Monk,Jazz,1940
764702,Bill Evans,Jazz,1950
845443,Philly Joe Jones,Jazz,1940
305501,Roger,R&B;,1970
103162,Kim Weston,R&B;,1960
213212,Janis Ian,Pop/Rock,1960
290072,Roberta Flack,R&B;,1960
302685,Rufus,R&B;,1960
316834,Marvin Gaye,R&B;,1950
384675,Mary Wells,R&B;,1960
500889,Minnie Riperton,R&B;,1960
594665,Diana Ross,R&B;,1960
597309,Tina Turner,R&B;,1950
802302,Chaka Khan,R&B;,1960
821571,Smokey Robinson,R&B;,1950
834673,Linda Jones,R&B;,1960
927555,Aretha Franklin,R&B;,1950
489520,Mike Oldfield,New Age,1960
98465,Iron Maiden,Pop/Rock,1970
446509,Metallica,Pop/Rock,1980
671244,Witchfinder General,Pop/Rock,1980
766533,Bolt Thrower,Pop/Rock,1980
771438,Black Sabbath,Pop/Rock,1960
78886,The Housemartins,Pop/Rock,1980
80720,The House of Love,Pop/Rock,1980
137390,The Cure,Pop/Rock,1970
260212,Pet Shop Boys,Pop/Rock,1980
482677,The Lemonheads,Pop/Rock,1980
564726,The Sundays,Pop/Rock,1980
567570,Thompson Twins,Pop/Rock,1970
789340,Belly,Pop/Rock,1990
831215,Saint Etienne,Pop/Rock,1990
895443,The Human League,Pop/Rock,1970
899530,The Smiths,Pop/Rock,1980
617196,Brian Eno,Pop/Rock,1970
6334,Tony Bennett,Vocal,1940
38466,Andy Williams,Vocal,1940
53739,Bette Midler,Vocal,1970
70715,Bobby Darin,Pop/Rock,1950
98081,Engelbert Humperdinck,Vocal,1950
106987,"Lambert, Hendricks & Ross",Jazz,1950
131681,Pat Boone,Vocal,1950
165011,Dionne Warwick,R&B;,1960
174557,Carole King,Pop/Rock,1950
314155,Peter Allen,Vocal,1950
330575,Neil Sedaka,Pop/Rock,1950
344275,Mel Torm脙漏,Vocal,1930
642542,Burt Bacharach,Pop/Rock,1950
745915,Paul Anka,Pop/Rock,1950
753985,Steve Lawrence,Vocal,1950
754032,The Beatles,Pop/Rock,1960
792507,Frank Sinatra,Vocal,1930
794449,Frankie Valli,Pop/Rock,1950
796734,Elton John,Pop/Rock,1960
822777,Liberace,Easy Listening,1940
864209,Neil Diamond,Pop/Rock,1950
771438,Black Sabbath,Pop/Rock,1960
988638,Captain Beefheart,Pop/Rock,1960
136871,The Doobie Brothers,Pop/Rock,1970
144847,Eagles,Pop/Rock,1970
346336,Pink Floyd,Pop/Rock,1960
685647,Yes,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960
13384,Tanya Tucker,Country,1970
14651,Patsy Cline,Country,1950
98189,Kitty Wells,Country,1940
132449,Crystal Gayle,Country,1970
136640,Tammy Wynette,Country,1960
159699,Emmylou Harris,Country,1960
175286,Dolly Parton,Country,1950
232701,Jeannie C. Riley,Country,1960
234325,Loretta Lynn,Country,1960
362437,Kathy Mattea,Country,1970
389979,Ralph Stanley,Country,1940
409968,Reba McEntire,Country,1970
490549,Anne Murray,Country,1960
671156,Hazel Dickens,Folk,1950
686897,Linda Ronstadt,Pop/Rock,1960
815236,Delbert McClinton,Blues,1970
837946,Juice Newton,Country,1970
838300,June Carter Cash,Country,1950
944310,George Jones,Country,1950
52900,The Lovin' Spoonful,Folk,1960
66915,Bob Dylan,Pop/Rock,1960
87985,The Hollies,Pop/Rock,1960
131581,"Crosby, Stills & Nash",Pop/Rock,1960
204386,James Taylor,Pop/Rock,1960
209142,George Harrison,Pop/Rock,1950
270491,Joni Mitchell,Pop/Rock,1960
274321,"Peter, Paul and Mary",Folk,1960
379125,Neil Young,Pop/Rock,1960
631774,The Byrds,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960
814852,John Sebastian,Pop/Rock,1960
823012,Dillard & Clark,Country,1960
939567,Buffalo Springfield,Pop/Rock,1960
3595,Andrew Lloyd Webber,Stage & Screen,1960
19701,Television,Pop/Rock,1970
34988,Swans,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
46527,Blonde Redhead,Pop/Rock,1990
139026,Led Zeppelin,Pop/Rock,1960
154530,Beat Happening,Pop/Rock,1980
188190,Unwound,Pop/Rock,1990
199995,Genesis,Pop/Rock,1960
219483,Dinosaur Jr.,Pop/Rock,1980
346336,Pink Floyd,Pop/Rock,1960
357406,Nirvana,Pop/Rock,1980
423305,Mission of Burma,Pop/Rock,1980
531986,David Bowie,Pop/Rock,1960
572737,Helmet,Pop/Rock,1980
577627,The Who,Pop/Rock,1960
633181,Butthole Surfers,Pop/Rock,1980
751604,Slint,Pop/Rock,1990
755156,Sonic Youth,Pop/Rock,1980
798606,Fugazi,Pop/Rock,1980
806829,Jane's Addiction,Pop/Rock,1980
179379,Elvin Jones,Jazz,1950
188202,Don Lamond,Jazz,1940
396372,Max Roach,Jazz,1940
66915,Bob Dylan,Pop/Rock,1960
127337,Be Bop Deluxe,Pop/Rock,1970
130932,Crazy Horse,Pop/Rock,1960
175553,John Coltrane,Jazz,1940
224638,John Cale,Pop/Rock,1960
233066,Lou Reed,Pop/Rock,1950
307025,Roky Erickson,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
354105,Jimi Hendrix,Pop/Rock,1960
359016,Richard Thompson,Pop/Rock,1960
379125,Neil Young,Pop/Rock,1960
504928,The 13th Floor Elevators,Pop/Rock,1960
531986,David Bowie,Pop/Rock,1960
562304,The Stooges,Pop/Rock,1960
614339,Albert Ayler,Jazz,1960
763301,The Fugs,Pop/Rock,1960
840402,The Velvet Underground,Pop/Rock,1960
866786,New York Dolls,Pop/Rock,1970
608945,Brandy,R&B;,1990
680476,Hole,Pop/Rock,1980
781370,Chumbawamba,Pop/Rock,1980
127337,Be Bop Deluxe,Pop/Rock,1970
128440,Duran Duran,Pop/Rock,1970
137390,The Cure,Pop/Rock,1970
154998,Bauhaus,Pop/Rock,1970
183858,Gary Numan,Pop/Rock,1970
232564,John Lennon,Pop/Rock,1950
257544,Van der Graaf Generator,Pop/Rock,1960
290812,Joy Division,Pop/Rock,1970
346336,Pink Floyd,Pop/Rock,1960
531986,David Bowie,Pop/Rock,1960
617196,Brian Eno,Pop/Rock,1970
749734,Slade,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960
809266,Ultravox,Pop/Rock,1970
842802,Peter Gabriel,Pop/Rock,1970
852855,Roxy Music,Pop/Rock,1970
855423,Kate Bush,Pop/Rock,1970
895443,The Human League,Pop/Rock,1970
341422,Ray Barretto,Latin,1950
591104,Mongo Santamaria,Latin,1950
607283,Tito Puente,Latin,1940
688804,Willie Bobo,Latin,1950
675495,Mannheim Steamroller,New Age,1970
3829,T-Bone Walker,Blues,1930
28166,Slim Harpo,Blues,1950
59156,B.B. King,Blues,1940
76881,Jimmy Reed,Blues,1940
