V1,artist_name,artist_id,Zdanceability,Zenergy,Zvalence,Ztempo,Zloudness,Zmode,Zkey,Zacousticness,Zinstrumentalness,Zliveness,Zspeechiness,Zduration_ms,Zpopularity,count,genre
130,Frank Zappa,138699,-0.546269194,0.191937029,0.182520523,0.185065644,-0.409625114,0.466387085,0.990987696,-0.382571502,0.027334575,1.288643287,0.552608189,0.452481474,-0.655097412,226,Pop/Rock
131,Los Bukis,833631,0.685846102,-0.199130507,0.95556416,-0.099505811,-0.50332636,0.466387085,0.422544996,-0.207451708,-0.508573923,0.232308247,-0.365146918,-0.416526594,0.334240819,226,Unknown
132,Antonio Aguilar,783909,0.114434019,-0.838040122,1.480022258,0.892459996,0.428535354,0.466387085,-0.145897704,1.179996081,-0.56568264,0.449581211,-0.092059461,-0.741117491,0.335926507,225,Unknown
133,blink-182,757342,-0.926419773,1.469627452,-0.052514115,0.469753022,0.957432395,0.466387085,1.559430396,-1.102881629,-0.468487847,0.733487454,0.184336342,-0.774810446,0.685083829,223,Pop/Rock
134,Van Halen,260206,-0.691968899,0.977212564,-0.153588646,0.257128169,0.352773206,0.466387085,0.706766346,-0.722502931,-0.299761866,-0.108548408,-0.014612275,-0.16567289,0.261400445,222,Pop/Rock
135,Lefty Frizzell,190946,0.810788075,-1.373702792,0.716285003,-0.141423124,-0.642530804,0.466387085,-0.430119054,1.365117198,-0.542518036,-0.293833738,-0.450505958,-0.999958367,-2.240522377,221,Country
136,Black Sabbath,771438,-1.464231961,0.186306006,-0.65329129,0.411267655,-0.423383927,0.466387085,0.990987696,-0.69993611,0.087464507,0.000963683,-0.238647455,0.874811798,-0.296542118,220,Pop/Rock
137,Chuck Berry,120521,0.607110034,0.143379456,1.32127062,0.304394135,-0.072453397,0.466387085,-1.567004454,1.151690086,-0.052772639,-0.029593751,-0.112713856,-1.064907717,-0.746388705,219,Pop/Rock
138,The Dave Brubeck Quartet,142767,0.185507009,-1.454848931,-0.062293123,-0.139982124,-1.559930545,-2.143775435,-0.145897704,1.499574713,1.02227525,0.342727275,-0.324403648,1.091679153,-1.389062546,219,Unknown
139,Linda Ronstadt,686897,-0.50074651,-1.280405096,-0.454434333,-0.02102111,-0.78476432,0.466387085,-1.567004454,0.703165392,-0.5287062,-0.281817306,-0.451439343,-0.593466782,-0.535500564,219,Pop/Rock
140,Yes,685647,-1.006932342,0.186680031,-0.370714176,-0.184394325,0.094649567,0.466387085,0.990987696,-0.391840095,0.07050063,0.429230596,-0.212944465,1.970534905,-0.473604283,218,Pop/Rock
141,Simon & Garfunkel,38936,-0.707009932,-1.016521196,-0.235300024,-0.296773626,-1.252312913,0.466387085,-0.998561754,0.891887547,-0.406497807,0.796646342,-0.252013377,-0.772607603,0.394493506,216,Pop/Rock
142,Kenny Chesney,68551,0.50172523,0.239470203,-0.189736608,0.354837655,0.511800166,0.466387085,0.422544996,-0.482484078,-0.557118029,-0.083817955,-0.402796217,-0.099206686,0.77033575,216,Country
143,Luis Miguel,311680,-0.326544354,0.165585583,-0.326681141,0.148796273,0.418627972,0.466387085,-1.567004454,0.053661843,-0.564238738,0.014448934,-0.40981252,-0.241081167,0.953007678,216,Latin
144,Barbra Streisand,855531,-1.340230974,-1.34187709,-1.245342244,-0.695198448,-0.877403273,0.466387085,0.990987696,1.283663492,-0.495455104,0.091763958,-0.001171492,-0.226919299,-0.652895538,216,Vocal
145,The Temptations,569685,0.374307453,-0.15508503,0.93235474,-0.089484525,-0.04901341,0.466387085,-1.567004454,0.288708931,-0.479064799,-0.143310554,-0.35116721,-0.304982911,-0.685254984,215,R&B;
146,Linkin Park,289599,0.045114424,1.234476964,-0.36674533,-0.006879083,1.176965825,0.466387085,0.990987696,-0.912496202,-0.421094807,0.673096526,0.393231392,-0.454838496,1.158723728,214,Pop/Rock
147,Jimi Hendrix,354105,-0.893366222,0.60635452,-0.02961922,-0.003648593,0.298363558,0.466387085,0.706766346,-0.449106987,0.175553902,0.607766839,0.384375949,0.01857367,0.207864242,214,Pop/Rock
148,ZZ Top,690254,0.158232701,0.529473786,0.648692937,0.120828519,0.033033967,0.466387085,0.422544996,-0.651423819,-0.135365123,0.213576199,-0.192815194,-0.267906234,0.012888597,214,Pop/Rock
149,Maria Callas,740576,-1.836825177,-1.934208007,-1.964224001,-1.244141599,-1.580904751,0.466387085,-0.998561754,2.14067996,-0.248479392,0.316060127,-0.084546899,-0.212062742,-2.381920955,214,Unknown
150,Alabama,936206,0.03875325,-0.525487468,0.020765953,-0.205254067,-0.538841961,0.466387085,0.422544996,-0.272011221,-0.562956587,0.309776575,-0.397898007,-0.031898767,-0.26650585,214,Country
151,Beyonc脙漏,761179,0.261231931,0.051727161,-0.424153871,0.193501045,0.650161422,0.466387085,-1.282783104,-0.483333036,-0.525757507,0.122079075,1.147908966,0.024311931,1.45032748,212,R&B;
152,Ant脙麓nio Carlos Jobim,781837,-0.374674813,-1.509359879,-0.429323768,-0.034827902,-1.690597879,0.466387085,-0.998561754,1.308438806,0.666075954,-0.324575166,-0.292725673,-0.487655034,-0.134532743,212,Latin
153,The Band,38490,0.035588396,0.179650034,0.435108831,-0.056064349,0.14097744,0.466387085,-1.567004454,0.12681086,-0.391827305,0.768369502,-0.083328351,0.016248703,-0.554454504,211,Pop/Rock
154,Def Leppard,193320,-0.433406381,1.295070505,-0.27980842,0.131251032,0.779551064,0.466387085,-0.998561754,-1.106874149,-0.122044934,0.549498959,-0.18858526,0.381244173,-0.021417579,208,Pop/Rock
155,Jos脙漏 Alfredo Jim脙漏nez,267411,-0.520087685,-1.339259714,0.545619188,0.096980008,-0.574347187,0.466387085,-1.567004454,1.194989964,-0.566268836,0.560019807,-0.095823937,-0.988657297,-0.649019211,208,Unknown
156,Harry Belafonte,952794,-0.152064273,-1.354336877,0.073108406,-0.335050202,-1.177827574,0.466387085,-0.145897704,1.599567437,-0.517270616,0.564506308,1.095574366,-0.313857553,-1.501302117,207,Vocal
157,Steely Dan,11707,0.948769724,-0.286697454,0.822982814,-0.22476256,-0.396154441,0.466387085,-0.998561754,-0.095804278,-0.48078787,-0.43879341,-0.369952047,0.325565548,0.048162262,206,Pop/Rock
158,James Brown,128099,1.259176038,-0.047745374,0.86377719,-0.456470492,0.003026669,0.466387085,-1.567004454,0.182929077,-0.210816285,0.17005169,0.553467205,0.384741269,-0.469581475,206,R&B;
159,The Ventures,921965,0.109455192,0.117105723,1.030706905,0.247728773,-0.441838256,0.466387085,0.990987696,0.876414269,2.36782932,0.150126268,-0.407805928,-1.285867918,-1.659548124,206,Pop/Rock
160,Paul Simon,31685,0.286947656,-0.785259137,-0.03878993,-0.520301435,-0.85558669,0.466387085,-0.145897704,1.011443206,-0.380803236,-0.37575006,-0.270031761,-0.282775544,-0.009641462,205,Pop/Rock
161,Charlie Chaplin,205627,-1.152809177,-1.318521822,-0.901219381,-0.681663475,-0.650271848,0.466387085,0.138323646,1.573519807,2.061094917,1.103676506,0.640452271,-0.189032604,-2.858770457,205,Reggae
162,Dinah Washington,260038,-0.767006516,-1.589643266,-0.817815037,-0.585202437,-0.754658326,0.466387085,-1.567004454,1.648707967,-0.450656644,0.136867427,-0.219356895,-0.480362528,-1.627970329,205,Vocal
163,Mariah Carey,262255,0.202343008,-0.118051393,-0.630813915,-0.036480776,0.446711793,0.466387085,0.422544996,0.036048045,-0.563666767,-0.164200195,-0.201411036,0.086926599,0.631180663,204,R&B;
164,Rihanna,367188,0.65857289,0.41334158,-0.299751585,0.065863045,1.005322352,0.466387085,-1.282783104,-0.654554355,-0.546263772,-0.252131461,0.173240675,-0.235692419,1.673855727,204,Pop/Rock
165,Daryl Hall & John Oates,674887,1.001022566,-0.016658654,1.226719961,0.180640481,-0.078049682,0.466387085,-0.145897704,-0.238980134,-0.472633938,-0.602508744,-0.26342936,-0.068989597,-0.188768586,203,Pop/Rock
166,Iron Maiden,98465,-1.855988112,1.523277641,-0.62693753,0.28472118,1.003551347,-2.143775435,-0.430119054,-1.005552968,0.154521982,1.124499163,0.226080625,0.95573227,-0.318953292,202,Pop/Rock
167,The Monkees,478603,-0.1571575,0.180232753,0.682970192,-0.070478732,0.260779896,0.466387085,0.990987696,0.145336253,-0.442535201,0.243256543,-0.224139676,-1.059525257,-0.951351159,202,Pop/Rock
168,Lana Del Rey,2784799,-0.89742924,-0.166222148,-1.428715224,-0.257577122,0.399120356,-2.143775435,-1.282783104,0.282983096,-0.475141989,-0.107437781,-0.190634304,0.167219769,1.360830155,202,Pop/Rock
169,Charlie Parker,211758,-0.389124573,-0.721626591,0.364084743,-0.166816701,-0.221248918,0.466387085,-0.145897704,1.539653286,0.213181446,0.314716126,0.110489897,-0.488994969,-1.710251051,200,Jazz
170,Radiohead,326249,-1.131583213,-0.149807459,-1.156787121,-0.237845347,-0.034428856,0.466387085,0.422544996,-0.054044349,0.932951138,-0.211517403,-0.276863614,0.038054514,1.094077999,200,Pop/Rock
171,Townes Van Zandt,744796,-0.075768629,-1.545287193,-0.174175236,-0.37895952,-1.693522796,0.466387085,-0.430119054,1.328288938,-0.50870621,0.828802759,-0.014341485,-0.482251347,-0.770687437,200,Folk
172,Ray Charles,46861,-0.207521971,-1.27496418,0.095868314,-0.241811767,-0.786425393,0.466387085,-0.145897704,1.3624994,-0.177019948,0.216294935,0.068211625,-0.520483229,-0.90879767,199,R&B;
173,Wes Montgomery,248392,0.061743019,-1.289734316,0.197355931,-0.111236802,-1.744698791,-2.143775435,-1.567004454,1.649942098,1.332451084,0.473210834,-0.330190216,0.61811761,-1.284612097,198,Jazz
174,Erroll Garner,206967,-0.345641311,-1.086282057,-0.805958043,-0.295064687,-1.348484072,0.466387085,-0.145897704,1.931338551,2.902511776,2.167388019,0.085206808,-0.082844319,-2.227075058,196,Jazz
175,George Harrison,209142,-0.190201049,-0.051462163,-0.018710874,0.071579833,-0.099278745,0.466387085,-0.430119054,0.009395233,-0.147693973,0.005563991,-0.457215109,-0.014195759,-0.114456853,196,Pop/Rock
176,Little Richard,824022,0.120075536,0.094283727,1.228700045,0.107609486,0.259899525,0.466387085,-1.567004454,0.656248692,-0.52062581,0.019487271,0.069227728,-0.935649161,-0.929731567,196,Pop/Rock
177,Donovan,799053,-0.010416784,-0.997729012,-0.024457082,-0.212640884,-0.909320247,0.466387085,-1.567004454,0.619852912,-0.068301208,-0.305551723,-0.259967896,-0.718525654,-0.905195997,195,Pop/Rock
178,Donovan,1276114,-0.010416784,-0.997729012,-0.024457082,-0.212640884,-0.909320247,0.466387085,-1.567004454,0.619852912,-0.068301208,-0.305551723,-0.259967896,-0.718525654,-0.905195997,195,Reggae
179,Lynyrd Skynyrd,170369,-0.465492424,0.374514597,0.524930356,0.327401845,0.031449705,0.466387085,0.422544996,-0.41732113,-0.413682071,1.275471351,-0.28555815,0.853315624,0.075356982,194,Pop/Rock
180,Ennio Morricone,798662,-2.103690736,-1.169250679,-2.099730868,-1.213081347,-1.009062707,0.466387085,-0.998561754,1.586687648,2.610646488,-0.420126006,-0.269865824,-1.048803041,-0.541428647,194,Stage & Screen
181,One Direction,2766592,0.288907649,0.845524413,0.011593266,0.432520762,1.293770227,0.466387085,-0.998561754,-0.818805049,-0.566662362,-0.148640856,-0.281638486,-0.497419306,1.93506501,194,Pop/Rock
182,Jack Johnson,120010,1.398364353,-0.663872733,0.089944975,-0.141959601,0.029782293,0.466387085,-1.567004454,0.654251263,-0.437880116,-0.200852454,-0.140213932,-0.545724748,0.921160758,193,Pop/Rock
183,Fall Out Boy,170879,-0.124885056,1.467449727,0.05690673,0.914507468,1.44954769,0.466387085,-0.998561754,-1.089487987,-0.547135139,0.72114538,0.044070817,-0.41612885,1.066462782,193,Pop/Rock
184,Martin Denny,311074,-0.31643644,-0.989695352,-0.455747508,0.099037854,-1.125552756,0.466387085,0.422544996,0.943052661,0.576296465,-0.25911071,-0.270776185,-1.096941556,-1.955114334,193,Easy Listening
185,Muddy Waters,608701,0.076326311,-0.43498487,0.35453554,0.05936915,-0.156008701,0.466387085,-0.998561754,0.957887336,-0.415323426,0.715667922,-0.011625107,-0.339031527,-0.810322382,193,Blues
186,Jack Johnson,1416172,1.398364353,-0.663872733,0.089944975,-0.141959601,0.029782293,0.466387085,-1.567004454,0.654251263,-0.437880116,-0.200852454,-0.140213932,-0.545724748,0.921160758,193,Unknown
187,"Earth, Wind & Fire",135273,0.405230214,0.25648638,0.709450231,-0.115561634,-0.15424489,0.466387085,0.990987696,-0.051716211,-0.166609364,0.458767726,-0.249267073,0.313631347,-0.130469571,192,R&B;
188,Duran Duran,128440,0.505015168,0.893127765,0.265459342,0.242150428,0.336082814,0.466387085,0.990987696,-0.790988833,-0.45651305,-0.052476439,-0.052053024,0.311538231,-0.103214303,191,Pop/Rock
189,Supertramp,33666,-0.462244397,-0.225018659,-0.567533991,-0.447445788,-0.236318027,0.466387085,-0.145897704,0.344055628,-0.457574265,0.761344498,-0.322139763,0.841716202,0.236407162,188,Pop/Rock
190,Merle Haggard,410219,0.791864683,-0.800664813,0.346334604,-0.385181263,-0.644089851,0.466387085,-0.998561754,0.584234348,-0.494117103,-0.094708608,-0.344592094,-0.732870808,-0.49695239,187,Country
191,Slipknot,750742,-1.224998567,1.625478711,-1.336323812,0.054053,1.463484411,0.466387085,0.422544996,-1.082763833,-0.399663469,0.786797232,1.017196648,0.074713344,0.882341118,186,Pop/Rock
192,Sonny Boy Williamson I,1006782,0.298817184,-1.913300402,0.87826356,-0.859953588,-1.658935415,0.466387085,0.422544996,2.122831965,-0.470231733,-0.155681183,0.561110671,-0.790138755,-2.830430265,186,Unknown
193,Lady Gaga,994823,0.841923278,0.765243808,-0.076051107,0.025022442,1.164926632,0.466387085,-1.567004454,-0.854985888,-0.509234002,0.407582054,-0.073455531,-0.205716115,1.386237319,185,Pop/Rock
194,Bad Religion,62823,-1.500894599,1.64991143,0.162927825,1.287930634,1.459339921,0.466387085,0.990987696,-1.138512124,-0.560395139,0.294858068,0.194286372,-1.41906332,-0.210183136,184,Pop/Rock
195,The Animals,751019,-0.279881907,0.385676116,0.606675873,0.166859891,0.71924544,0.466387085,-0.145897704,-0.031590846,-0.291723758,0.135306761,-0.352742927,-0.576872752,-0.990715364,184,Pop/Rock
196,REO Speedwagon,327735,-0.620569709,0.901310796,0.489561711,0.311754954,0.361870898,0.466387085,-1.567004454,-0.889093742,-0.371978414,0.530242873,-0.383117608,0.102935643,-0.43876306,182,Pop/Rock
197,Roy Orbison,852007,-0.511668024,-0.517427064,0.260393439,-0.370477203,-0.004319766,0.466387085,0.990987696,1.082218848,-0.532554848,0.021567153,-0.485783693,-1.024422296,-0.586617261,182,Pop/Rock
198,The Doobie Brothers,136871,0.36342603,-0.060262294,1.240678724,0.255077412,-0.650542299,0.466387085,0.422544996,-0.207663642,-0.372080499,-0.618363225,-0.368928434,-0.211008535,-0.194545256,181,Pop/Rock
199,Little Feat,313284,-0.169948045,0.024661782,0.640743746,0.214344511,-0.287181,0.466387085,0.422544996,-0.236884874,-0.259638356,1.776039073,-0.120611297,0.026249629,-0.618842484,181,Pop/Rock
200,Ozzy Osbourne,424244,-1.175915514,1.153239106,-0.761526667,0.225055641,0.893707526,0.466387085,-1.282783104,-0.927527502,-0.492670001,1.049701335,-0.044704023,0.574309132,0.267754972,181,Pop/Rock
201,Hank Williams,549797,0.3964528,-1.456991035,0.52816111,0.348673716,-0.63788953,0.466387085,-0.430119054,1.697476103,-0.563331542,-0.202533762,-0.443178695,-1.002386633,-0.660604022,181,Country
202,Jethro Tull,850692,-0.517284069,-0.337524109,0.50344222,0.295744487,-0.429051135,0.466387085,-0.145897704,-0.193009468,-0.257030913,-0.000759799,-0.051330033,0.575582641,-0.484291448,180,Pop/Rock
203,Rod Stewart,293896,-0.049932363,-0.010877645,-0.030323299,0.155206143,-0.255294056,0.466387085,-0.998561754,0.077112145,-0.310762932,-0.250165386,-0.380650348,0.373416147,0.291519387,179,Pop/Rock
204,Pearl Jam,37730,-0.924738586,0.635997401,-0.785710475,0.492543664,0.551248083,0.466387085,0.422544996,-0.682649141,-0.322104943,-0.037125438,-0.287530476,0.097085476,0.833145199,178,Pop/Rock
205,Bad Company,75100,-0.090806341,0.111000357,0.556851301,0.10134787,0.047099653,0.466387085,0.422544996,-0.199362878,-0.394147054,-0.099011459,-0.461437041,0.337228113,-0.455254562,178,Pop/Rock
206,Bill Withers,78044,0.823177417,-0.580009121,0.437327462,-0.325088868,-0.571049867,0.466387085,-0.430119054,0.431955568,-0.264255283,0.079353377,-0.089169926,0.119015754,0.172383818,178,R&B;
207,Curtis Mayfield,144458,0.610122357,0.21485564,0.843037522,-0.337203143,0.222704936,-2.143775435,-1.282783104,-0.001501529,-0.16774385,-0.070157758,0.379690429,0.401855738,-0.644650176,178,R&B;
208,Dave Matthews Band,961234,0.051923093,0.474057004,-0.044173419,-0.317102555,0.4013372,0.466387085,-0.998561754,-0.338929401,-0.475026436,0.714811957,-0.324748237,1.101080407,0.261561126,178,Pop/Rock
209,Johnny Mathis,246885,-1.920028279,-1.042604611,-1.324000208,-0.807834962,-0.378214578,0.466387085,-0.145897704,1.644630994,-0.495119635,-0.203676611,-0.444235684,-0.457777002,-1.465417285,177,Vocal
210,The Velvet Underground,840402,-0.453237724,-0.379912827,0.049059197,-0.233203334,-0.445369603,0.466387085,-0.998561754,-0.009655571,0.150104011,-0.020374213,-0.358073233,0.217847011,-0.277782844,177,Pop/Rock
211,Megadeth,406294,-1.291556804,1.600638684,-0.845502519,0.96448922,1.171445294,0.466387085,1.559430396,-1.157405848,0.654809235,-0.084853463,0.884342163,0.16418267,0.248295519,176,Pop/Rock
212,Anita O'Day,479028,-0.161376571,-1.643027928,-0.187927913,-0.180530845,-1.071340997,0.466387085,0.422544996,1.636105111,-0.555425455,-0.209192956,-0.061392426,-0.742584552,-1.919978408,174,Vocal
213,Mina,492521,-0.654002795,-0.752839141,0.389980632,-0.385474668,-0.306514867,0.466387085,-1.567004454,1.164328884,-0.523144536,0.073682497,-0.366246135,-1.033711801,-2.495145193,174,Unknown
214,Carpenters,51909,-1.006890512,-1.334991595,-0.902455995,-0.283897266,-0.976178105,0.466387085,0.990987696,1.051078065,-0.547607216,-0.466655895,-0.398080878,-0.427042248,-0.01163943,172,Pop/Rock
215,Guns N' Roses,540883,-0.983147061,1.323792685,-0.859955299,0.222568185,0.709038447,0.466387085,0.706766346,-0.759006278,0.283622565,0.957405752,0.241338175,0.393354185,0.707329153,172,Pop/Rock
216,Misfits,891063,-1.367753673,1.513682162,-1.126927245,1.115207902,-0.044474217,0.466387085,1.559430396,-0.626141598,0.057671697,0.384913146,0.058254603,-1.453440267,0.014194053,171,Pop/Rock
217,M脙露tley Cr脙录e,500992,-0.550001093,1.298334021,-0.291205291,0.153534658,0.979059163,0.466387085,-1.567004454,-1.053703537,-0.119113592,0.333855323,-0.085047299,-0.107382243,0.381813102,170,Pop/Rock
218,John Lennon,232564,-0.01745321,-0.009966691,0.024185651,0.019023522,-0.124722085,0.466387085,0.990987696,0.135221466,-0.171052703,0.097645846,-0.201312713,-0.221395601,0.214376807,169,Pop/Rock
219,Slayer,22124,-1.566037361,1.770825079,-1.760682077,-0.294695019,1.192351257,0.466387085,0.706766346,-1.163311909,0.27811948,-0.250132406,0.741813655,-0.166887633,0.045847084,168,Pop/Rock
220,Sly & the Family Stone,33161,1.094011828,0.157295911,0.921080114,-0.117698132,-0.370256057,0.466387085,-1.567004454,-0.022143251,-0.106893307,0.386953489,0.079634443,-0.126481527,-0.549861372,168,R&B;
221,Gordon Lightfoot,667794,0.027420352,-1.05925097,-0.030371983,-0.598919064,-1.07741765,0.466387085,-0.430119054,0.983639045,-0.509182818,-0.40416692,-0.499017996,-0.468535074,-0.496769531,168,Folk
222,Korn,112789,-0.377536011,1.065541501,-0.714325999,-0.632528861,0.817816653,0.466387085,0.990987696,-1.089871512,0.221838906,0.557956401,0.319254775,-0.021640754,0.651551009,167,Pop/Rock
223,Stan Kenton,743929,-1.061504269,-1.10306093,-0.908393035,-0.594097984,-0.393061287,0.466387085,0.706766346,1.520557181,1.243010829,-0.434520182,-0.257554343,-0.481497156,-2.58471813,167,Jazz
224,Andy Williams,38466,-1.69767699,-1.287926761,-0.843402023,-0.661241752,-0.808924881,0.466387085,-1.567004454,1.518451579,-0.496468976,0.089307298,-0.474212415,-0.896461993,-0.963483351,166,Vocal
225,Miles Davis Quintet,424302,-0.247472106,-0.763104725,-0.402010665,-0.477149914,-0.138887694,0.466387085,-0.145897704,1.293684347,-0.369935987,-0.002401446,-0.269882718,1.512368515,-1.20800722,166,Unknown
226,Los Panchos,354189,0.941814561,-1.007506914,0.447381627,-0.466707428,-0.436806871,0.466387085,0.990987696,1.725842698,-0.510585253,-0.004016329,-0.358124484,-1.00634807,-1.096862767,165,Unknown
