V1,artist_name,artist_id,Zdanceability,Zenergy,Zvalence,Ztempo,Zloudness,Zmode,Zkey,Zacousticness,Zinstrumentalness,Zliveness,Zspeechiness,Zduration_ms,Zpopularity,count,genre,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1,FAC6_1
94,Neil Diamond,864209,-0.554328416,-0.723162819,-0.14230699,-0.562656756,-0.80547266,0.466387085,0.990987696,0.234860373,-0.377703547,0.243269474,-0.348522945,-0.491766077,-0.305747564,265,Pop/Rock,-0.581893538,-0.192366225,0.238155202,-0.39071043,0.852183231,-1.024135548
95,Electric Light Orchestra,163229,-0.390544829,-0.092613187,-0.065198291,0.087635697,-0.006414604,0.466387085,0.990987696,0.364020831,-0.29124593,0.600882855,-0.390283949,0.01115329,-0.014116428,264,Pop/Rock,-0.091826592,0.121296701,0.338597487,-0.331496624,0.863039425,-0.607924689
96,Aerosmith,604852,-0.779236986,0.94894022,-0.0441245,0.392060839,0.549311883,0.466387085,0.990987696,-0.898893142,-0.424326582,0.580489334,-0.291859172,0.238900363,0.056318202,264,Pop/Rock,0.706197316,0.702112998,0.315610631,-0.473662449,0.892939734,-0.302126773
97,Henry Mancini,678009,-0.468855842,-1.039864514,-0.396627036,-0.327207986,-0.89108616,0.466387085,-1.567004454,1.464889459,1.554043698,-0.477133605,-0.436823116,-0.94927542,-1.498175337,263,Easy Listening,-1.567829728,-0.285300886,0.16792384,-1.112026254,-0.910834553,0.972333726
98,Jackie Gleason,781399,-2.500660203,-1.499223189,-2.041464686,-1.214650068,-1.096726495,0.466387085,-0.145897704,1.753660162,2.433198096,-0.03851467,-0.132049828,-0.74534363,-2.173584853,263,Unknown,-2.50634722,1.341273449,0.587132123,-1.126695055,0.328956573,-0.147353511
99,The Clash,75747,0.314473107,0.627293798,0.889041902,0.814590065,0.075709647,0.466387085,-1.567004454,-0.593215777,-0.149136699,0.17488464,0.125957271,-0.415601945,-0.186406538,262,Pop/Rock,0.547858558,-0.445149112,0.511527962,-0.647164683,-1.126324447,1.272645632
100,The Byrds,631774,-0.558359503,-0.026243742,0.584895736,0.011076989,-0.048887543,0.466387085,-0.998561754,-0.031333088,-0.313451276,0.375809413,-0.423512878,-0.945102535,-0.877665196,262,Pop/Rock,-0.100935904,-0.447212821,0.704419594,-1.081144211,-0.521397167,0.454640872
101,George Jones,944310,0.109070827,-0.864727074,0.223510146,-0.525807914,-0.46129783,0.466387085,0.422544996,0.871781865,-0.540423942,0.137647015,-0.416558391,-0.962791128,-0.822272181,262,Country,-0.654184185,-0.966518437,0.44070743,-0.543741597,0.481669585,-0.700441102
102,B.B. King,59156,0.109872354,-0.252083131,0.525002818,-0.469876605,0.279385681,0.466387085,-0.998561754,0.809744477,-0.372529826,0.517014308,0.062491093,-0.141861771,-1.146594285,260,Blues,-0.355011717,-0.685733642,0.911838373,-0.248401113,-0.833115437,0.312761545
103,Sublime,486047,0.596300234,0.236718817,0.284655591,-0.517906529,0.601437058,0.466387085,0.990987696,-0.503340607,-0.277975558,0.284830447,0.647885329,-0.611717647,0.309001506,253,Pop/Rock,0.56285683,-0.438008471,0.412390227,0.348427696,0.543060902,-0.91981677
104,The Allman Brothers Band,745964,-0.824619775,0.173403837,0.371842313,0.059420672,-0.278567182,0.466387085,-0.998561754,-0.042399959,0.650042382,1.812836818,-0.340169136,1.958449945,-0.617351,252,Pop/Rock,-0.332365988,0.997640194,0.830979528,0.228774922,-0.897045158,1.345232964
105,Dolly Parton,175286,0.232415887,-0.80543119,0.164686753,-0.293720346,-0.309096744,0.466387085,-0.998561754,0.903906631,-0.538507242,-0.15020097,-0.34474354,-0.777988357,-0.294480617,250,Country,-0.525675011,-0.897640335,0.227518168,-0.670719597,-0.885792859,-0.279926345
106,John Denver,811622,-0.67512152,-1.290079876,-0.218834873,-0.287642862,-0.821483856,0.466387085,0.422544996,1.153575998,-0.534353648,0.380860327,-0.214822822,-0.442974864,-0.328041859,250,Pop/Rock,-0.959849972,-0.293750995,0.547862214,-0.504611881,0.41181555,-0.947971758
107,Juan Gabriel,240252,0.076100655,-0.778609812,0.545434717,0.274114847,-0.480319454,0.466387085,-0.998561754,0.530653626,-0.506404429,0.375074892,-0.255197947,-0.104120259,0.39043583,247,Latin,-0.264309211,-0.542444476,0.289072408,-0.423530827,-0.916585975,0.090592724
108,Santana,295756,-0.353524504,0.293762292,0.357647409,0.283681563,-0.421022143,0.466387085,0.422544996,-0.250944682,1.10500513,0.278832136,-0.179858582,0.452696261,-0.153812478,246,Pop/Rock,-0.127938848,0.425500034,-0.002840506,-0.14316101,0.522136667,0.778071105
109,The Doors,114342,-0.218526051,-0.372989147,0.142631258,0.176809796,-0.69925765,0.466387085,0.990987696,0.149954834,-0.254694134,0.568169875,0.264936196,-0.332833663,0.296188613,245,Pop/Rock,-0.166328206,-0.102429722,0.533943152,-0.07101726,0.861713942,-0.621114967
110,The Weeknd,2674162,0.218005161,0.103757986,-1.198144282,0.248727937,0.652125291,-2.143775435,-1.567004454,-0.24460953,-0.521303703,0.051657513,0.227138915,0.325803037,1.770624889,245,R&B;,0.568254535,0.889654199,-0.752501959,1.080399768,-1.581855931,-0.187616691
111,Dizzy Gillespie,162677,-0.147740242,-0.814645613,0.177953781,-0.066453774,-0.625636664,0.466387085,-0.145897704,1.26659933,0.692470792,0.341393535,0.247973686,0.234458482,-1.943494315,242,Jazz,-1.189133801,-0.347359194,0.900708852,-0.132848572,0.247769882,0.878280077
112,Judas Priest,246611,-1.223560259,1.142543608,-0.977876545,0.471590226,0.950983206,0.466387085,0.990987696,-1.045896814,-0.358481797,1.030485599,0.138489935,0.198614324,-0.202462692,242,Pop/Rock,0.745899567,1.428743675,0.83956458,-0.508008815,0.880113679,-0.560733749
113,The Isley Brothers,766893,0.251249448,0.035700257,0.753906718,0.112638939,0.067762595,0.466387085,1.559430396,0.453720184,-0.480423145,0.232190918,-0.038570491,0.072297942,-0.598208488,242,R&B;,0.025476409,-0.627588154,0.422029903,0.023615494,1.467330821,-0.280702627
114,The Smiths,899530,-0.392924314,0.852018985,0.49114204,0.674796561,0.624664761,0.466387085,-0.430119054,-0.798636899,-0.250986286,0.464850334,-0.302505027,-0.24567763,0.484079739,242,Pop/Rock,0.841564513,0.244877982,0.275514184,-0.744393087,-0.289202521,0.361617701
115,ABBA,922728,0.224132459,0.289361345,0.609787462,0.079298818,0.349165317,0.466387085,0.990987696,0.037019975,-0.447919817,-0.023996614,-0.437329343,-0.144239383,0.092394477,242,Pop/Rock,0.357545815,-0.47081352,-0.063247446,-0.289728637,0.83923552,-0.386307934
116,Creedence Clearwater Revival,131627,0.331074631,0.341261525,0.870250032,0.294294312,0.094961968,0.466387085,-0.998561754,-0.7450924,-0.007192282,0.443265134,-0.323374753,-0.342996656,0.428564619,241,Pop/Rock,0.547697968,-0.361656635,0.140781298,-0.44690534,-0.872100336,0.639742647
117,Stevie Ray Vaughan,625739,-0.824078107,0.240413904,0.384249153,0.302743906,-0.310340991,0.466387085,0.706766346,-0.602821688,0.584259243,1.274365458,-0.265308102,0.553033685,-0.124721704,240,Pop/Rock,0.050963859,0.724094428,0.561353868,-0.137027817,0.768545281,0.45240731
118,Madonna,237205,1.080702009,0.382461746,0.486132281,-0.195222739,0.10564637,0.466387085,-1.567004454,-0.413992673,-0.350020706,-0.505889933,-0.288244297,0.481879643,0.593298548,236,Pop/Rock,0.440248797,-0.590711053,-0.580917593,0.01247423,-1.807062327,0.406548568
119,Tom Waits,615119,-0.0302376,-1.146923873,-0.450461972,-0.373676828,-0.985974933,0.466387085,-1.567004454,1.244126015,-0.189277667,0.125365985,0.347908583,-0.162793845,-0.23400991,236,Pop/Rock,-1.050390418,-0.35332969,0.5552213,-0.214102947,-1.535462943,-0.173753913
120,Madonna,1482685,1.080702009,0.382461746,0.486132281,-0.195222739,0.10564637,0.466387085,-1.567004454,-0.413992673,-0.350020706,-0.505889933,-0.288244297,0.481879643,0.593298548,236,International,0.440248797,-0.590711053,-0.580917593,0.01247423,-1.807062327,0.406548568
121,John Mayer,239827,0.305244972,-0.229621561,-0.36222107,-0.209002485,0.28204067,0.466387085,0.422544996,0.142837473,-0.389505261,0.710886444,-0.419660072,0.204313439,1.250578119,235,Pop/Rock,0.228524274,0.143408954,-0.102261601,0.082282455,-0.148913223,-1.146512534
122,Chris Brown,266063,0.854578279,0.253854127,-0.293441693,-0.213314088,0.954687947,-2.143775435,-1.282783104,-0.819598663,-0.566334781,-0.199406405,0.800701859,-0.162900021,1.505005404,235,R&B;,0.947061955,0.115841906,-0.619244817,1.491732192,-1.364854711,-0.109786276
123,Alan Jackson,605375,0.6410018,-0.245972451,0.180183147,0.212728325,0.114167338,0.466387085,0.422544996,-0.064329245,-0.547406625,-0.227160179,-0.51401086,-0.430460837,0.388702121,233,Country,0.236733545,-0.619164787,-0.300994453,-0.416535802,0.257246909,-0.536780668
124,Carmen Miranda,181694,1.198522238,-1.223557884,1.470276236,-0.242753697,-1.190416544,0.466387085,-0.714340404,1.783915243,-0.15571608,-0.295386475,0.95889241,-0.937232071,-2.970179089,232,Unknown,-1.367196964,-2.351618537,1.430368116,-0.001746015,-0.01031765,1.274505795
125,Chicago,110161,-0.236247889,0.272052406,-0.255000776,0.154533957,0.433908079,0.466387085,-1.567004454,-0.297910176,-0.059023462,-0.097130411,-0.233577282,0.133257218,-0.304011326,230,Pop/Rock,0.131782348,0.240751644,0.098680728,-0.697898587,-1.406184655,0.538311791
126,Joni Mitchell,270491,-0.112856738,-1.407727889,-0.522799679,-0.4179622,-0.861122291,0.466387085,-0.998561754,1.536699147,-0.519367554,0.234140422,-0.355887512,-0.027107866,-0.233023974,230,Pop/Rock,-1.15028395,-0.405469854,0.320697244,-0.404937088,-1.043910493,-0.600935321
127,Bob Seger,72041,-0.176692733,0.899819566,-0.131031365,0.3969222,1.015196009,0.466387085,0.990987696,-0.60535239,-0.455016991,1.417102868,-0.030268425,0.183264186,-0.117326531,229,Pop/Rock,0.80059194,0.550622873,0.914834041,-0.111315728,0.821788593,-0.344615037
128,Phil Collins,337119,0.154777958,0.139386859,-0.328179746,0.022220158,0.244696966,0.466387085,-0.145897704,-0.072912276,-0.235284703,0.166267858,-0.331317594,0.193806935,0.39033694,229,Pop/Rock,0.186672853,0.141104987,-0.089788995,-0.248252929,-0.380238087,-0.365617033
129,Brian Eno,617196,-1.702036193,-1.497442563,-1.55800003,-0.850093801,-2.768821012,0.466387085,-1.567004454,1.168299539,2.230012758,-0.351149744,-0.327411704,0.820314041,-0.329568151,229,Pop/Rock,-2.402029917,1.341747854,-0.479063907,-0.42325796,-1.411909648,0.51178752
130,Frank Zappa,138699,-0.546269194,0.191937029,0.182520523,0.185065644,-0.409625114,0.466387085,0.990987696,-0.382571502,0.027334575,1.288643287,0.552608189,0.452481474,-0.655097412,226,Pop/Rock,-0.037532282,0.458422344,1.142152889,0.238412629,0.975811617,0.109672121
131,Los Bukis,833631,0.685846102,-0.199130507,0.95556416,-0.099505811,-0.50332636,0.466387085,0.422544996,-0.207451708,-0.508573923,0.232308247,-0.365146918,-0.416526594,0.334240819,226,Unknown,0.172962218,-0.935650064,0.004019716,-0.092519216,0.282039248,-0.267733693
132,Antonio Aguilar,783909,0.114434019,-0.838040122,1.480022258,0.892459996,0.428535354,0.466387085,-0.145897704,1.179996081,-0.56568264,0.449581211,-0.092059461,-0.741117491,0.335926507,225,Unknown,0.040778183,-1.109946806,0.683507046,-0.651030147,0.155690995,0.20693593
133,blink-182,757342,-0.926419773,1.469627452,-0.052514115,0.469753022,0.957432395,0.466387085,1.559430396,-1.102881629,-0.468487847,0.733487454,0.184336342,-0.774810446,0.685083829,223,Pop/Rock,1.21696072,0.747733697,0.637952007,-0.589556648,1.397886718,-0.88257934
134,Van Halen,260206,-0.691968899,0.977212564,-0.153588646,0.257128169,0.352773206,0.466387085,0.706766346,-0.722502931,-0.299761866,-0.108548408,-0.014612275,-0.16567289,0.261400445,222,Pop/Rock,0.613823803,0.520300857,0.069235064,-0.550939669,0.603361056,-0.410272795
135,Lefty Frizzell,190946,0.810788075,-1.373702792,0.716285003,-0.141423124,-0.642530804,0.466387085,-0.430119054,1.365117198,-0.542518036,-0.293833738,-0.450505958,-0.999958367,-2.240522377,221,Country,-1.102619867,-1.844420889,0.619840585,-0.746405289,0.116094665,0.446283616
136,Black Sabbath,771438,-1.464231961,0.186306006,-0.65329129,0.411267655,-0.423383927,0.466387085,0.990987696,-0.69993611,0.087464507,0.000963683,-0.238647455,0.874811798,-0.296542118,220,Pop/Rock,-0.139974392,1.227685818,-0.047419482,-0.50845937,0.968067923,-0.135033838
137,Chuck Berry,120521,0.607110034,0.143379456,1.32127062,0.304394135,-0.072453397,0.466387085,-1.567004454,1.151690086,-0.052772639,-0.029593751,-0.112713856,-1.064907717,-0.746388705,219,Pop/Rock,-0.167173069,-1.38898141,0.672995664,-0.784956452,-0.987030379,1.139347572
138,The Dave Brubeck Quartet,142767,0.185507009,-1.454848931,-0.062293123,-0.139982124,-1.559930545,-2.143775435,-0.145897704,1.499574713,1.02227525,0.342727275,-0.324403648,1.091679153,-1.389062546,219,Unknown,-1.664029284,-0.019160432,-0.322045528,1.450584798,0.517114473,1.457656547
139,Linda Ronstadt,686897,-0.50074651,-1.280405096,-0.454434333,-0.02102111,-0.78476432,0.466387085,-1.567004454,0.703165392,-0.5287062,-0.281817306,-0.451439343,-0.593466782,-0.535500564,219,Pop/Rock,-0.917264811,-0.35927053,0.195161846,-1.088736023,-1.256162526,-0.123466079
140,Yes,685647,-1.006932342,0.186680031,-0.370714176,-0.184394325,0.094649567,0.466387085,0.990987696,-0.391840095,0.07050063,0.429230596,-0.212944465,1.970534905,-0.473604283,218,Pop/Rock,-0.144323414,1.157476874,0.005185552,0.271375343,0.642040548,-0.090485589
141,Simon & Garfunkel,38936,-0.707009932,-1.016521196,-0.235300024,-0.296773626,-1.252312913,0.466387085,-0.998561754,0.891887547,-0.406497807,0.796646342,-0.252013377,-0.772607603,0.394493506,216,Pop/Rock,-0.833288485,-0.147338419,0.65583337,-0.672976675,-0.923159951,-0.647102331
142,Kenny Chesney,68551,0.50172523,0.239470203,-0.189736608,0.354837655,0.511800166,0.466387085,0.422544996,-0.482484078,-0.557118029,-0.083817955,-0.402796217,-0.099206686,0.77033575,216,Country,0.616530645,-0.080647762,-0.339109865,-0.325785449,0.115822208,-0.635060648
143,Luis Miguel,311680,-0.326544354,0.165585583,-0.326681141,0.148796273,0.418627972,0.466387085,-1.567004454,0.053661843,-0.564238738,0.014448934,-0.40981252,-0.241081167,0.953007678,216,Latin,0.308593166,0.196372122,-0.063970897,-0.822618838,-1.634523127,-0.308593315
144,Barbra Streisand,855531,-1.340230974,-1.34187709,-1.245342244,-0.695198448,-0.877403273,0.466387085,0.990987696,1.283663492,-0.495455104,0.091763958,-0.001171492,-0.226919299,-0.652895538,216,Vocal,-1.312351164,0.359876585,0.511508653,-0.480953871,0.802402935,-1.642529624
145,The Temptations,569685,0.374307453,-0.15508503,0.93235474,-0.089484525,-0.04901341,0.466387085,-1.567004454,0.288708931,-0.479064799,-0.143310554,-0.35116721,-0.304982911,-0.685254984,215,R&B;,-0.107143149,-0.993790027,0.267814193,-0.608641808,-1.265427075,0.731066004
146,Linkin Park,289599,0.045114424,1.234476964,-0.36674533,-0.006879083,1.176965825,0.466387085,0.990987696,-0.912496202,-0.421094807,0.673096526,0.393231392,-0.454838496,1.158723728,214,Pop/Rock,1.215750157,0.518517685,0.372629592,0.017883818,0.456098101,-1.165660067
147,Jimi Hendrix,354105,-0.893366222,0.60635452,-0.02961922,-0.003648593,0.298363558,0.466387085,0.706766346,-0.449106987,0.175553902,0.607766839,0.384375949,0.01857367,0.207864242,214,Pop/Rock,0.336880405,0.700035625,0.571879873,-0.150281827,0.563378505,-0.32129752
148,ZZ Top,690254,0.158232701,0.529473786,0.648692937,0.120828519,0.033033967,0.466387085,0.422544996,-0.651423819,-0.135365123,0.213576199,-0.192815194,-0.267906234,0.012888597,214,Pop/Rock,0.467684764,-0.275514797,0.136032728,-0.277284683,0.405368094,0.100495744
149,Maria Callas,740576,-1.836825177,-1.934208007,-1.964224001,-1.244141599,-1.580904751,0.466387085,-0.998561754,2.14067996,-0.248479392,0.316060127,-0.084546899,-0.212062742,-2.381920955,214,Unknown,-2.485744653,0.441462691,1.166717564,-0.892814255,-0.711083098,-0.89591319
150,Alabama,936206,0.03875325,-0.525487468,0.020765953,-0.205254067,-0.538841961,0.466387085,0.422544996,-0.272011221,-0.562956587,0.309776575,-0.397898007,-0.031898767,-0.26650585,214,Country,-0.207877424,-0.278357292,0.133324693,-0.239399624,0.29042103,-0.506370272
151,Beyonc脙漏,761179,0.261231931,0.051727161,-0.424153871,0.193501045,0.650161422,0.466387085,-1.282783104,-0.483333036,-0.525757507,0.122079075,1.147908966,0.024311931,1.45032748,212,R&B;,0.663405712,0.28355709,0.355510475,0.197323047,-1.709254801,-0.551620938
152,Ant脙麓nio Carlos Jobim,781837,-0.374674813,-1.509359879,-0.429323768,-0.034827902,-1.690597879,0.466387085,-0.998561754,1.308438806,0.666075954,-0.324575166,-0.292725673,-0.487655034,-0.134532743,212,Latin,-1.459263964,-0.244889949,-0.063177413,-0.702172655,-0.736330024,0.105070091
153,The Band,38490,0.035588396,0.179650034,0.435108831,-0.056064349,0.14097744,0.466387085,-1.567004454,0.12681086,-0.391827305,0.768369502,-0.083328351,0.016248703,-0.554454504,211,Pop/Rock,0.030364659,-0.288482173,0.806275684,-0.381694872,-1.365561656,0.616689746
154,Def Leppard,193320,-0.433406381,1.295070505,-0.27980842,0.131251032,0.779551064,0.466387085,-0.998561754,-1.106874149,-0.122044934,0.549498959,-0.18858526,0.381244173,-0.021417579,208,Pop/Rock,0.782919547,0.794403567,0.314628559,-0.478170129,-1.007865526,0.414730204
155,Jos脙漏 Alfredo Jim脙漏nez,267411,-0.520087685,-1.339259714,0.545619188,0.096980008,-0.574347187,0.466387085,-1.567004454,1.194989964,-0.566268836,0.560019807,-0.095823937,-0.988657297,-0.649019211,208,Unknown,-0.838531887,-0.827109652,1.04767324,-0.967631597,-1.065158883,0.203313971
156,Harry Belafonte,952794,-0.152064273,-1.354336877,0.073108406,-0.335050202,-1.177827574,0.466387085,-0.145897704,1.599567437,-0.517270616,0.564506308,1.095574366,-0.313857553,-1.501302117,207,Vocal,-1.307605449,-0.774078591,1.5539424,0.140236244,0.032852723,-0.21584573
157,Steely Dan,11707,0.948769724,-0.286697454,0.822982814,-0.22476256,-0.396154441,0.466387085,-0.998561754,-0.095804278,-0.48078787,-0.43879341,-0.369952047,0.325565548,0.048162262,206,Pop/Rock,-0.005519517,-0.972342692,-0.390508876,-0.032737978,-1.106028524,0.355324092
158,James Brown,128099,1.259176038,-0.047745374,0.86377719,-0.456470492,0.003026669,0.466387085,-1.567004454,0.182929077,-0.210816285,0.17005169,0.553467205,0.384741269,-0.469581475,206,R&B;,0.001627654,-1.000005101,0.474447146,0.5022137,-1.657698128,0.740842433
159,The Ventures,921965,0.109455192,0.117105723,1.030706905,0.247728773,-0.441838256,0.466387085,0.990987696,0.876414269,2.36782932,0.150126268,-0.407805928,-1.285867918,-1.659548124,206,Pop/Rock,-0.732374356,-0.630938138,0.407848465,-0.703900937,1.726865758,1.547729403
160,Paul Simon,31685,0.286947656,-0.785259137,-0.03878993,-0.520301435,-0.85558669,0.466387085,-0.145897704,1.011443206,-0.380803236,-0.37575006,-0.270031761,-0.282775544,-0.009641462,205,Pop/Rock,-0.721063015,-0.721886378,-0.123926356,-0.234044179,-0.311444417,-0.656616195
161,Charlie Chaplin,205627,-1.152809177,-1.318521822,-0.901219381,-0.681663475,-0.650271848,0.466387085,0.138323646,1.573519807,2.061094917,1.103676506,0.640452271,-0.189032604,-2.858770457,205,Reggae,-2.002838748,0.582271672,1.617024892,-0.166897558,0.656507732,0.73474398
162,Dinah Washington,260038,-0.767006516,-1.589643266,-0.817815037,-0.585202437,-0.754658326,0.466387085,-1.567004454,1.648707967,-0.450656644,0.136867427,-0.219356895,-0.480362528,-1.627970329,205,Vocal,-1.571396178,-0.338993388,0.860149216,-0.926958939,-1.205227301,-0.243072652
163,Mariah Carey,262255,0.202343008,-0.118051393,-0.630813915,-0.036480776,0.446711793,0.466387085,0.422544996,0.036048045,-0.563666767,-0.164200195,-0.201411036,0.086926599,0.631180663,204,R&B;,0.210473478,0.096745407,-0.258511675,-0.19408412,-0.007274404,-1.041190778
164,Rihanna,367188,0.65857289,0.41334158,-0.299751585,0.065863045,1.005322352,0.466387085,-1.282783104,-0.654554355,-0.546263772,-0.252131461,0.173240675,-0.235692419,1.673855727,204,Pop/Rock,0.955516944,0.003347715,-0.355878385,-0.191799115,-1.736906636,-0.613249673
